transaction_id,amount_usd,hour_of_day,account_age_days,transactions_last_hour,distance_from_home_km,is_anomaly,anomaly_score,flagged
tx104575,102.44,19,1641.0,1,9.29,0,-0.07261118710739933,0
tx101045,34.27,17,1745.0,4,0.99,0,-0.07269276531397051,0
tx100944,57.21,1,1680.0,0,1.03,0,-0.07272744008335208,0
tx102746,71.49,2,1366.0,2,11.22,0,-0.07275337921920988,0
tx100036,101.43,17,373.0,0,14.12,0,-0.0728448737740992,0
tx104931,82.48,11,332.0,1,27.68,0,-0.0729751977563251,0
tx103406,14.72,21,101.0,3,0.36,0,-0.07313657692118214,0
tx102004,67.42,8,423.0,3,16.07,0,-0.0731911633108947,0
tx100852,29.57,23,81.0,2,10.5,0,-0.07323326166482769,0
tx101990,20.05,11,618.0,5,3.19,0,-0.07325748977711066,0
tx102354,15.65,1,1869.0,0,0.65,0,-0.07327660655199675,0
tx100641,56.35,22,1899.0,2,3.22,0,-0.07333815203114935,0
tx103319,78.26,3,672.0,2,16.48,0,-0.07350273886312364,0
tx100733,56.09,8,710.0,4,11.88,0,-0.07355559668570366,0
tx100095,25.47,12,1862.0,4,3.07,0,-0.07359175209318258,0
tx103744,54.69,1,1796.0,0,4.58,0,-0.07376816491644289,0
tx100600,52.91,1,310.0,3,0.8,0,-0.07387354479242136,0
tx100734,50.45,1,139.0,0,0.93,0,-0.07389630209531983,0
tx101635,42.2,2,1874.0,0,0.22,0,-0.07400742118767645,0
tx101459,21.73,11,1015.0,5,3.91,0,-0.07410327268351569,0
tx104513,29.99,0,463.0,2,14.04,0,-0.07412059903876145,0
tx100851,29.08,0,1202.0,2,14.14,0,-0.07430005441821308,0
tx100537,72.3,16,381.0,0,21.6,0,-0.0743299142581968,0
tx103083,22.83,20,1456.0,3,15.62,0,-0.07446961495662141,0
tx104047,15.89,8,201.0,0,21.3,0,-0.07461823497756581,0
tx100922,9.71,14,318.0,4,7.97,0,-0.07468935959149248,0
tx101392,27.3,15,1849.0,1,22.82,0,-0.0748655013734072,0
tx100433,16.0,15,164.0,1,25.22,0,-0.07498456723593794,0
tx104551,30.16,1,1813.0,0,7.13,0,-0.07512058148365774,0
tx102202,30.78,0,1280.0,2,13.59,0,-0.07521078245020751,0
tx101988,62.02,11,1795.0,0,16.3,0,-0.07531003306525152,0
tx104641,61.42,2,467.0,0,13.6,0,-0.07539291891203947,0
tx100559,58.45,22,1885.0,2,1.11,0,-0.07564109716764733,0
tx102025,27.53,19,1908.0,1,18.24,0,-0.0756529059994483,0
tx101235,8.36,9,133.0,0,18.69,0,-0.0756823537516077,0
tx103566,17.64,8,1828.0,1,19.11,0,-0.07596700744722062,0
tx100307,90.49,20,670.0,3,6.25,0,-0.07599216781041207,0
tx104807,24.08,14,1907.0,3,14.13,0,-0.07607381612716269,0
tx102537,125.91,11,1474.0,0,0.39,0,-0.07613756823793794,0
tx100461,10.78,15,1666.0,4,3.38,0,-0.07622931750656903,0
tx104250,56.65,21,31.0,0,9.41,0,-0.07624175207741757,0
tx101932,27.98,7,295.0,4,9.0,0,-0.0763347278629034,0
tx104750,39.02,0,1230.0,2,13.29,0,-0.07633749876277152,0
tx101694,48.6,1,1947.0,1,2.48,0,-0.07639365011366295,0
tx101232,96.6,0,728.0,1,3.97,0,-0.07647148825086758,0
tx104254,18.29,2,1826.0,0,8.81,0,-0.07667934191360248,0
tx104037,12.95,15,77.0,1,20.71,0,-0.07695007814592392,0
tx104978,70.88,8,531.0,4,6.4,0,-0.07711097882456674,0
tx100014,73.75,6,1862.0,2,0.63,0,-0.07711436375466219,0
tx104972,29.51,14,837.0,0,28.09,0,-0.07721366564047494,0
tx101998,31.29,16,1092.0,4,11.36,0,-0.07729203465975987,0
tx104261,26.84,21,1972.0,2,9.62,0,-0.07734195762772411,0
tx104157,10.65,0,626.0,0,0.16,0,-0.0774532557290577,0
tx102846,64.06,0,1196.0,2,6.31,0,-0.07745519340280083,0
tx104624,72.2,22,1447.0,1,13.66,0,-0.07756415553332008,0
tx102599,78.92,19,1859.0,2,6.01,0,-0.07761431062705293,0
tx102037,20.27,18,1893.0,1,17.89,0,-0.0776739236079913,0
tx104666,47.01,0,113.0,1,1.39,0,-0.07777402207853579,0
tx102981,51.09,8,1934.0,2,11.07,0,-0.07808963060742014,0
tx100224,42.37,17,569.0,0,23.52,0,-0.0781303314383508,0
tx103494,128.51,8,764.0,0,0.53,0,-0.07820033890907585,0
tx101147,33.09,0,1508.0,3,1.94,0,-0.07844703721118806,0
tx104447,82.79,8,1976.0,1,7.11,0,-0.07845975281096951,0
tx100324,57.6,9,379.0,0,22.57,0,-0.07848882018447145,0
tx100810,85.82,17,1563.0,3,4.72,0,-0.0785083272533399,0
tx103040,37.77,14,101.0,3,16.4,0,-0.0787816099030123,0
tx103303,10.58,1,493.0,3,1.08,0,-0.07880246155946946,0
tx100188,24.12,14,1000.0,2,30.48,0,-0.07888067401797572,0
tx103872,28.23,20,1792.0,3,9.42,0,-0.07890980412982596,0
tx102376,53.57,0,498.0,2,0.01,0,-0.07891372511962613,0
tx103153,66.25,9,1881.0,2,11.71,0,-0.07907454796512359,0
tx101063,8.51,15,785.0,4,1.61,0,-0.07911379831942111,0
tx104322,140.26,16,1447.0,1,5.05,0,-0.07920332026352817,0
tx103738,99.34,11,1925.0,1,7.16,0,-0.07938889809991712,0
tx103515,104.19,21,400.0,2,4.23,0,-0.07945985366479691,0
tx100704,44.36,19,299.0,1,23.02,0,-0.07947796648855199,0
tx104495,17.31,9,1929.0,1,18.41,0,-0.07974928474813925,0
tx100881,8.15,13,1344.0,2,22.24,0,-0.07984764840252678,0
tx102345,48.3,21,1739.0,2,13.13,0,-0.0798919683171414,0
tx104985,79.37,14,589.0,2,23.62,0,-0.07991719774813733,0
tx102095,39.88,8,1830.0,1,18.38,0,-0.07994740422517688,0
tx104786,15.28,23,106.0,2,1.41,0,-0.08000460099113149,0
tx100907,24.62,20,1886.0,2,12.93,0,-0.08004786352406079,0
tx103664,64.01,12,873.0,4,7.18,0,-0.08022595282911615,0
tx101722,114.19,16,137.0,0,3.0,0,-0.08023152843238768,0
tx102414,114.16,8,1522.0,1,10.16,0,-0.08039179803862828,0
tx102250,14.61,7,862.0,0,20.43,0,-0.08039899790456506,0
tx102826,59.03,3,1316.0,0,12.94,0,-0.08053063032222285,0
tx101265,14.93,1,924.0,0,12.91,0,-0.08065969227899028,0
tx100658,64.91,22,1897.0,1,6.21,0,-0.0806630769586052,0
tx101234,94.14,16,1902.0,0,1.69,0,-0.08070742405355735,0
tx102040,90.94,18,1345.0,3,1.21,0,-0.08071973913239439,0
tx101559,17.99,1,1855.0,0,1.97,0,-0.08080914233735048,0
tx101571,41.5,17,1964.0,0,13.59,0,-0.08086792631075157,0
tx101030,72.05,1,1702.0,1,5.08,0,-0.08091336096785673,0
tx100516,11.15,5,56.0,0,0.1,0,-0.08104649102180184,0
tx103144,72.03,15,1898.0,2,8.27,0,-0.08120632287750629,0
tx102280,93.98,4,1413.0,0,4.5,0,-0.08123801198315006,0
tx102593,55.31,0,826.0,0,0.38,0,-0.08131119775167428,0
tx103505,86.12,1,381.0,1,0.44,0,-0.08133931519123172,0
tx101357,52.08,15,523.0,2,25.87,0,-0.08147457833026717,0
tx102802,15.94,22,1945.0,1,10.09,0,-0.08156585892644108,0
tx101056,72.37,2,1451.0,2,0.29,0,-0.08161261900867967,0
tx104161,57.31,0,1238.0,0,3.11,0,-0.08166404592984566,0
tx101363,33.88,0,495.0,3,1.53,0,-0.08169251519764065,0
tx102033,52.51,2,554.0,3,7.59,0,-0.08175928391514187,0
tx103329,27.16,16,1168.0,4,10.68,0,-0.08176832693184322,0
tx104419,72.75,19,1988.0,1,6.66,0,-0.08181430105674237,0
tx103414,20.51,18,1919.0,0,14.69,0,-0.08187788867506773,0
tx101163,106.07,11,1404.0,3,4.3,0,-0.08189727291455173,0
tx100468,23.76,16,1681.0,4,0.51,0,-0.08195948963516975,0
tx102710,40.09,4,35.0,0,0.2,0,-0.08197510160050536,0
tx104941,12.84,20,1995.0,2,0.43,0,-0.0820152045062883,0
tx100614,34.1,23,1520.0,3,3.33,0,-0.08205701458903547,0
tx102641,13.8,7,1915.0,3,1.93,0,-0.08208072685635748,0
tx101956,73.14,2,1584.0,0,4.42,0,-0.08214886089028095,0
tx100282,31.03,4,1858.0,3,5.52,0,-0.08234967982257269,0
tx103274,68.97,23,760.0,2,0.72,0,-0.08239079516166259,0
tx101414,17.44,16,1033.0,4,8.35,0,-0.08243444305514902,0
tx104858,8.95,11,1237.0,1,23.96,0,-0.08245660627205342,0
tx100102,121.84,15,193.0,2,0.75,0,-0.08263795830230858,0
tx102296,17.16,0,503.0,2,11.57,0,-0.0826402698175871,0
tx101127,107.02,11,1792.0,0,3.89,0,-0.08268715039217045,0
tx103642,107.51,13,1851.0,1,6.99,0,-0.08276814056711213,0
tx101080,13.52,0,1460.0,1,11.56,0,-0.08276927590952199,0
tx104267,7.17,22,142.0,0,7.6,0,-0.08278711016371698,0
tx100549,14.79,11,1354.0,1,26.06,0,-0.0828152644586494,0
tx101482,117.5,17,631.0,0,9.25,0,-0.08281678678790849,0
tx104109,35.94,18,1514.0,3,16.21,0,-0.08288441368039356,0
tx101462,40.09,4,1795.0,3,5.69,0,-0.08299355792365437,0
tx103883,16.74,16,1952.0,3,9.03,0,-0.0831353307165753,0
tx100082,123.16,13,107.0,0,2.73,0,-0.0832080751422053,0
tx102686,21.64,12,525.0,0,25.47,0,-0.083372059196122,0
tx100256,76.78,8,1662.0,3,1.03,0,-0.08341970007198041,0
tx100945,74.43,18,1656.0,1,16.05,0,-0.08345439145450506,0
tx100793,33.23,20,639.0,4,2.27,0,-0.08362050595110182,0
tx102664,57.65,0,753.0,2,1.33,0,-0.08364761904115836,0
tx100083,41.23,0,694.0,2,10.63,0,-0.08370782374969066,0
tx101382,100.72,11,1098.0,3,9.32,0,-0.0837794762019467,0
tx103975,85.32,12,1694.0,0,12.98,0,-0.08379946323541654,0
tx103917,50.17,12,1660.0,4,1.44,0,-0.0838690281961304,0
tx103772,10.92,20,272.0,1,17.75,0,-0.08396611168839219,0
tx104956,44.52,0,1680.0,2,2.58,0,-0.08396977640940895,0
tx100867,121.34,5,608.0,2,3.33,0,-0.08402285134490706,0
tx100598,53.75,0,621.0,0,5.91,0,-0.08405640322341112,0
tx102549,31.17,19,1334.0,0,21.57,0,-0.08406002904866194,0
tx104540,37.13,11,1989.0,3,0.69,0,-0.08422732491713014,0
tx101762,53.82,10,1870.0,1,17.21,0,-0.08425466770786161,0
tx100542,46.97,3,1848.0,0,1.34,0,-0.08425983184222996,0
tx102682,20.21,8,589.0,4,12.42,0,-0.08435476955143584,0
tx104671,23.18,15,1502.0,0,22.82,0,-0.08444631813093162,0
tx101704,72.53,22,137.0,2,3.64,0,-0.0844940369027023,0
tx102312,50.53,21,1345.0,3,9.19,0,-0.08481324347442709,0
tx101811,15.7,0,206.0,2,3.05,0,-0.08485887563398564,0
tx102832,46.09,2,918.0,0,14.55,0,-0.0848729931051625,0
tx100248,6.95,21,1987.0,1,0.57,0,-0.08509689441545665,0
tx103309,65.64,15,1481.0,1,20.22,0,-0.08524965579726573,0
tx101872,41.37,15,1695.0,4,0.44,0,-0.08531750106528979,0
tx100610,61.78,8,1684.0,2,14.96,0,-0.08546300981710042,0
tx102748,57.48,1,1731.0,1,0.19,0,-0.08552520731309532,0
tx102543,33.69,0,1707.0,0,3.57,0,-0.08554895213943348,0
tx100546,11.6,10,714.0,0,23.67,0,-0.08559195600975578,0
tx104259,9.91,10,1163.0,4,6.38,0,-0.08562478165731591,0
tx104092,55.29,12,719.0,0,23.08,0,-0.08563701463404993,0
tx102699,22.69,19,1663.0,1,19.29,0,-0.08567819549363642,0
tx102972,25.34,1,50.0,1,8.47,0,-0.08568831526178233,0
tx103307,98.37,10,1953.0,1,1.77,0,-0.0857472119001167,0
tx104018,13.07,2,1863.0,2,0.71,0,-0.08582752074945432,0
tx102611,39.61,1,794.0,3,0.41,0,-0.08585315694003925,0
tx100268,20.13,18,330.0,2,21.12,0,-0.08592897281771228,0
tx103920,18.52,18,876.0,4,3.45,0,-0.08625487620382466,0
tx104424,27.12,18,1047.0,4,6.48,0,-0.08640182296818444,0
tx101223,14.41,7,1922.0,0,10.11,0,-0.08643841292243581,0
tx100999,21.12,0,331.0,0,4.9,0,-0.08664337996904309,0
tx100290,37.33,7,1158.0,4,7.71,0,-0.08664684027292763,0
tx104000,22.29,14,1726.0,4,3.56,0,-0.0867901409798637,0
tx100672,31.42,14,1577.0,4,0.09,0,-0.08680503777754928,0
tx102573,37.13,12,211.0,4,9.2,0,-0.08682583295436025,0
tx100107,91.44,17,1815.0,2,2.45,0,-0.08686715877400375,0
tx103102,44.53,1,1575.0,0,7.99,0,-0.08693268976187363,0
tx103653,20.15,2,903.0,3,9.26,0,-0.08716015581643455,0
tx104253,9.69,21,1884.0,1,10.46,0,-0.08724955018866004,0
tx104924,66.12,6,1530.0,1,16.58,0,-0.08745226367211867,0
tx103677,10.33,19,1087.0,0,17.65,0,-0.08753242883853807,0
tx103839,52.12,22,1991.0,1,5.76,0,-0.08763753134820007,0
tx102337,105.11,11,1806.0,0,2.72,0,-0.08767219312418895,0
tx104772,24.19,15,158.0,0,19.85,0,-0.0876770984252842,0
tx100616,119.07,12,279.0,0,0.32,0,-0.08775123103113142,0
tx103061,17.71,2,97.0,0,2.44,0,-0.0880316209233043,0
tx102012,10.32,14,1309.0,4,6.28,0,-0.0881987067080875,0
tx101630,48.99,2,1074.0,3,0.33,0,-0.08836090943535951,0
tx104873,14.03,8,1082.0,4,4.52,0,-0.08836663444248055,0
tx103784,69.73,1,812.0,0,2.74,0,-0.08845641093051776,0
tx101565,92.92,18,1735.0,0,0.62,0,-0.08849161624764018,0
tx104958,84.22,9,1197.0,2,17.88,0,-0.08867427604270367,0
tx101863,11.89,0,1455.0,1,9.46,0,-0.08868094485575195,0
tx100101,19.7,1,235.0,2,0.28,0,-0.08874004064691543,0
tx101717,62.9,19,1183.0,2,16.33,0,-0.08876069181635582,0
tx104554,103.37,12,1811.0,0,4.21,0,-0.08877647524122834,0
tx102999,12.9,4,607.0,3,12.05,0,-0.08881017020616189,0
tx102300,14.65,14,1635.0,1,20.37,0,-0.0889241056329485,0
tx102342,26.63,0,507.0,2,10.57,0,-0.0889270977821579,0
tx104826,31.64,3,1993.0,1,7.15,0,-0.08893442173725569,0
tx104688,30.17,16,264.0,4,1.03,0,-0.08894035327453081,0
tx103960,18.15,0,287.0,2,5.82,0,-0.08896073131067755,0
tx103072,65.04,11,332.0,4,4.17,0,-0.08900827810003342,0
tx103245,8.34,21,1954.0,0,4.78,0,-0.08904752824949547,0
tx104831,13.66,1,536.0,3,3.01,0,-0.08907289062025442,0
tx101486,36.49,2,237.0,3,1.11,0,-0.0890984392264651,0
tx101185,142.9,9,1029.0,1,1.08,0,-0.08912676728814023,0
tx102868,16.52,1,1782.0,2,3.76,0,-0.0891988130727307,0
tx100837,24.27,20,1915.0,1,13.18,0,-0.08923141926749256,0
tx103910,65.01,18,1746.0,1,15.69,0,-0.08925263394534166,0
tx104392,11.73,9,1558.0,0,18.09,0,-0.0893092045724031,0
tx104217,31.59,15,1457.0,4,9.78,0,-0.08930926333570816,0
tx104080,11.79,0,1590.0,2,2.33,0,-0.08931086336675714,0
tx104518,29.83,23,66.0,1,0.87,0,-0.08939600322932334,0
tx100816,39.45,3,1301.0,1,17.15,0,-0.0895143480608675,0
tx100522,43.31,0,1443.0,0,1.51,0,-0.08958291808976193,0
tx102569,17.11,9,1944.0,2,12.73,0,-0.08971511632512036,0
tx102912,26.41,1,716.0,0,13.0,0,-0.08979748073825988,0
tx102585,8.07,21,896.0,2,15.01,0,-0.0898799457592459,0
tx103701,7.42,10,1358.0,0,17.27,0,-0.08993558740963453,0
tx103671,70.29,8,1999.0,1,0.43,0,-0.09001486352010934,0
tx102548,30.51,13,1701.0,4,0.93,0,-0.09003400576400034,0
tx104279,29.2,8,981.0,2,23.84,0,-0.09004365335566655,0
tx102659,25.84,17,900.0,2,22.89,0,-0.09017119045024291,0
tx101653,99.29,19,691.0,2,9.08,0,-0.09048459975938111,0
tx100358,37.31,0,697.0,0,8.64,0,-0.09056259803845046,0
tx101215,13.36,8,138.0,1,21.06,0,-0.0905664300332733,0
tx101090,25.2,7,1509.0,3,14.42,0,-0.09056747706209545,0
tx104369,28.84,0,476.0,0,0.0,0,-0.09068749139770299,0
tx102388,59.39,23,1756.0,0,2.89,0,-0.09071395446264291,0
tx102047,94.62,17,1616.0,2,0.66,0,-0.09079353713743143,0
tx100718,49.28,20,1332.0,3,9.8,0,-0.09084120743429108,0
tx101378,70.73,17,41.0,2,8.58,0,-0.09094057453614729,0
tx102278,74.45,15,1748.0,0,13.23,0,-0.09094469523323762,0
tx103650,61.2,21,1819.0,2,0.25,0,-0.0910580230883759,0
tx103791,50.29,20,211.0,3,7.45,0,-0.09105931762017294,0
tx104951,8.5,18,1739.0,3,0.89,0,-0.09106772954852971,0
tx103100,74.43,20,128.0,0,7.48,0,-0.09108109969018474,0
tx103278,22.41,3,1999.0,1,2.4,0,-0.09120311847348939,0
tx104585,130.97,16,534.0,0,1.42,0,-0.09121647792580495,0
tx101522,38.89,0,375.0,0,1.36,0,-0.09122308150039982,0
tx101628,24.24,21,127.0,0,12.89,0,-0.09130180648371988,0
tx104691,11.32,16,1846.0,1,17.2,0,-0.09133832317235152,0
tx100493,46.48,15,423.0,4,1.11,0,-0.09140638056242645,0
tx101143,79.05,10,1255.0,2,17.79,0,-0.09142342260493702,0
tx101197,124.56,9,483.0,2,8.59,0,-0.09143496886963587,0
tx101281,56.17,3,128.0,0,1.15,0,-0.09156739621246751,0
tx103326,25.9,0,1812.0,1,5.54,0,-0.09156756835847657,0
tx102292,21.16,0,1370.0,0,0.54,0,-0.0916624478061393,0
tx102985,55.46,21,1875.0,2,1.4,0,-0.09172631452557806,0
tx104359,38.6,0,893.0,2,8.78,0,-0.09199434415466773,0
tx104176,42.82,0,396.0,0,1.19,0,-0.09219764861297486,0
tx103597,18.93,14,716.0,4,0.27,0,-0.09220374941556359,0
tx103739,18.83,12,1987.0,2,12.41,0,-0.09241062269840933,0
tx100363,29.27,2,1820.0,2,0.72,0,-0.09248643251522481,0
tx104492,11.74,0,1695.0,1,2.75,0,-0.09256268930003325,0
tx100125,10.49,18,1960.0,0,8.99,0,-0.09259952897295504,0
tx100966,27.24,11,215.0,4,0.12,0,-0.09267060788900461,0
tx104634,53.82,16,570.0,4,2.19,0,-0.09270844532003875,0
tx102557,71.72,20,78.0,2,1.56,0,-0.09273394279098435,0
tx103050,40.54,13,1459.0,0,20.44,0,-0.0927426206321631,0
tx100355,84.54,6,1606.0,2,0.47,0,-0.09274876872357757,0
tx101546,25.4,11,1728.0,4,2.72,0,-0.0927648546735163,0
tx102979,20.28,1,593.0,3,3.32,0,-0.09279662746071654,0
tx101678,38.26,9,864.0,3,17.9,0,-0.09280579644124659,0
tx101970,27.43,20,1822.0,3,5.91,0,-0.09290331751652886,0
tx103003,35.3,3,1697.0,3,2.06,0,-0.09302371296281992,0
tx101802,28.75,21,820.0,2,17.25,0,-0.09303734987443918,0
tx100848,51.49,0,1659.0,1,4.77,0,-0.0930542094128326,0
tx103115,30.15,2,1882.0,2,1.3,0,-0.0931456212567583,0
tx103294,105.2,13,1741.0,0,4.0,0,-0.0932544457011471,0
tx101780,34.39,17,1910.0,1,16.87,0,-0.09325487307685276,0
tx104169,42.45,20,1765.0,2,12.87,0,-0.09327059146044764,0
tx102441,23.77,0,136.0,1,3.47,0,-0.09331169913677978,0
tx101521,114.51,9,1537.0,1,0.64,0,-0.09333484294144712,0
tx101128,78.56,5,1583.0,2,7.59,0,-0.09337573907083774,0
tx102420,21.75,12,222.0,4,5.04,0,-0.09338327211408909,0
tx102883,22.79,22,969.0,3,0.07,0,-0.09345137093719003,0
tx102166,18.04,19,1074.0,0,18.96,0,-0.09345326151388689,0
tx102429,57.36,1,490.0,0,1.14,0,-0.09374990959843393,0
tx103138,27.96,15,901.0,0,23.54,0,-0.09380590295478192,0
tx103856,32.87,20,74.0,0,11.91,0,-0.09386756739987578,0
tx103192,32.79,13,1781.0,2,18.66,0,-0.09395770040481172,0
tx100629,66.51,20,630.0,0,14.8,0,-0.09398890331838372,0
tx104504,125.73,8,437.0,2,2.42,0,-0.09401099176663613,0
tx101789,11.8,20,1645.0,3,4.36,0,-0.09406954768562864,0
tx100548,30.81,16,279.0,4,5.03,0,-0.09407174649764893,0
tx102628,15.12,19,1405.0,1,19.73,0,-0.0940740746360072,0
tx103410,35.64,15,1962.0,3,1.43,0,-0.09413404273291859,0
tx100773,26.49,18,1374.0,4,2.87,0,-0.09426287410264905,0
tx100849,37.85,21,1916.0,0,7.94,0,-0.09426966552135857,0
tx102603,120.96,9,1377.0,1,0.17,0,-0.09437935040943951,0
tx100001,31.49,11,437.0,1,29.19,0,-0.09438123012556315,0
tx101468,108.31,16,1405.0,2,3.47,0,-0.09456778871174965,0
tx101146,60.66,23,584.0,2,1.55,0,-0.09457058187044942,0
tx102787,10.78,8,1874.0,0,11.18,0,-0.09457418165319514,0
tx100594,28.02,20,1996.0,0,8.35,0,-0.09465526881626252,0
tx102654,11.07,19,1733.0,3,4.49,0,-0.09466989190051744,0
tx101814,24.96,21,253.0,3,0.99,0,-0.09481633374340775,0
tx100897,20.8,16,1745.0,2,17.54,0,-0.09485849377600936,0
tx101960,66.88,10,1944.0,0,0.37,0,-0.09486296771859565,0
tx100725,78.3,14,1855.0,2,0.52,0,-0.0948745649454854,0
tx104821,78.12,10,1594.0,3,6.13,0,-0.09494543876255135,0
tx103758,7.84,3,1568.0,0,5.29,0,-0.0951056461297844,0
tx102918,24.15,19,1490.0,1,19.91,0,-0.09512632962007861,0
tx103136,41.2,21,53.0,1,11.5,0,-0.09516177296429429,0
tx104145,38.59,8,1323.0,0,19.17,0,-0.09522560907276162,0
tx103310,15.89,6,1735.0,1,15.46,0,-0.09522805930709666,0
tx104861,16.48,16,469.0,0,21.46,0,-0.09524366339311885,0
tx103915,17.35,15,1315.0,4,0.4,0,-0.09524773542765119,0
tx101713,9.61,21,1149.0,3,1.54,0,-0.09527134844023388,0
tx101654,36.48,21,176.0,3,2.28,0,-0.09541077156396582,0
tx102982,73.63,8,64.0,0,7.91,0,-0.09543434430731124,0
tx103241,84.14,17,104.0,2,0.36,0,-0.0954366047414717,0
tx102749,89.63,8,1870.0,0,2.7,0,-0.09550429927863652,0
tx104379,20.24,3,57.0,2,1.28,0,-0.09555571230906024,0
tx103179,87.45,20,1365.0,2,5.46,0,-0.09557071156110258,0
tx103388,112.61,11,880.0,1,12.0,0,-0.09563568765711933,0
tx104410,15.63,20,684.0,0,17.44,0,-0.09569482646224448,0
tx100016,11.52,14,1377.0,3,16.36,0,-0.09585248537507857,0
tx101289,78.46,18,1920.0,1,1.67,0,-0.09590821641475472,0
tx100464,73.26,7,1573.0,1,14.33,0,-0.09591745071791252,0
tx104139,42.4,18,1211.0,2,20.72,0,-0.09597067057030934,0
tx100381,36.44,23,1916.0,1,0.85,0,-0.09603043472848777,0
tx104888,18.07,0,349.0,1,0.12,0,-0.09603896668901019,0
tx103930,96.02,21,466.0,0,1.73,0,-0.09605265358133669,0
tx102694,72.84,12,929.0,1,21.75,0,-0.0960604861569978,0
tx101205,45.56,16,440.0,1,22.74,0,-0.09622636511924021,0
tx102962,45.51,0,355.0,1,7.6,0,-0.09631981509176474,0
tx103868,16.94,3,1933.0,1,0.74,0,-0.09635052727537541,0
tx102247,87.24,15,885.0,3,0.96,0,-0.09647926551055896,0
tx102274,54.22,12,591.0,0,20.53,0,-0.09656363988460148,0
tx103865,32.64,23,1656.0,2,0.17,0,-0.09656395049709515,0
tx101503,39.8,8,1890.0,0,12.08,0,-0.09660213370123871,0
tx102516,108.43,8,363.0,0,5.29,0,-0.09660485852304301,0
tx101723,67.86,19,1935.0,0,1.52,0,-0.09674119697019518,0
tx101526,70.25,19,1918.0,0,3.44,0,-0.09685284211737477,0
tx100664,34.49,23,178.0,0,1.36,0,-0.0968773811398243,0
tx104943,47.58,21,1261.0,3,0.39,0,-0.09725424019214185,0
tx100230,15.45,0,813.0,0,2.72,0,-0.0972587060998934,0
tx104128,46.7,16,1451.0,4,4.18,0,-0.09726920241108,0
tx101085,16.18,14,995.0,4,2.08,0,-0.09737845620157465,0
tx100418,48.21,14,1530.0,4,1.93,0,-0.09741401643185332,0
tx100760,68.87,8,1969.0,0,2.71,0,-0.09743574576651148,0
tx103578,24.96,15,1897.0,0,15.54,0,-0.09748376669362191,0
tx101517,99.69,10,743.0,2,15.14,0,-0.09748404438377617,0
tx102152,15.52,2,1921.0,1,2.47,0,-0.09750775425557107,0
tx100962,30.19,17,111.0,3,11.98,0,-0.09756045401478902,0
tx103858,75.73,20,233.0,2,0.17,0,-0.09756170448523455,0
tx104365,20.16,0,1281.0,0,1.83,0,-0.09766450673647781,0
tx100436,55.72,6,1990.0,1,0.84,0,-0.09771190818596581,0
tx103570,16.42,18,762.0,1,22.21,0,-0.0977147000064214,0
tx104724,25.11,7,1811.0,3,1.57,0,-0.09776347642287109,0
tx100789,16.13,14,1189.0,4,4.19,0,-0.09777364591848198,0
tx103536,20.25,23,1083.0,2,8.82,0,-0.09778859121243605,0
tx103404,33.73,18,1903.0,3,5.1,0,-0.09779391192423192,0
tx104681,69.57,10,1681.0,3,2.13,0,-0.09788653257554097,0
tx101610,16.13,21,1058.0,3,8.32,0,-0.09790195734881241,0
tx104713,24.31,20,1743.0,3,3.04,0,-0.09793912835236857,0
tx104245,28.08,13,333.0,4,1.12,0,-0.09799614237195214,0
tx103196,18.12,16,48.0,0,14.46,0,-0.09820885965872356,0
tx100684,14.72,9,1999.0,2,0.84,0,-0.09824755607556707,0
tx103345,19.78,0,614.0,0,2.95,0,-0.09826913816739857,0
tx104689,45.97,1,1568.0,0,2.88,0,-0.09844371640063077,0
tx103037,76.03,2,847.0,1,9.48,0,-0.09845957072562411,0
tx102311,34.0,10,1844.0,1,18.2,0,-0.09848077988701764,0
tx100847,19.77,2,1728.0,0,4.55,0,-0.09854515922915802,0
tx102313,98.95,9,1616.0,0,0.26,0,-0.09861240778150016,0
tx103439,10.79,4,177.0,0,0.93,0,-0.09862535050337107,0
tx100092,54.04,21,237.0,2,12.06,0,-0.09866036114276272,0
tx101732,89.33,15,1844.0,0,4.75,0,-0.09870354087965894,0
tx101972,23.66,3,1269.0,3,6.6,0,-0.09881941365516794,0
tx103538,70.66,5,1365.0,2,9.17,0,-0.09886295398885675,0
tx104131,8.69,2,1815.0,1,2.07,0,-0.09895000377026725,0
tx102425,8.46,12,117.0,1,17.93,0,-0.09896928657648058,0
tx104608,13.38,9,1992.0,0,0.13,0,-0.09911804741666058,0
tx101493,34.01,14,331.0,4,2.83,0,-0.09923759770960738,0
tx100027,16.31,0,722.0,2,6.21,0,-0.09924456044580332,0
tx101502,48.95,17,845.0,3,13.77,0,-0.09927107145044278,0
tx104270,19.98,5,1951.0,1,9.76,0,-0.09929586779818639,0
tx102074,53.66,3,64.0,2,2.52,0,-0.0993023762504,0
tx101273,32.43,4,560.0,2,17.28,0,-0.09931505722032435,0
tx101755,60.29,19,382.0,2,15.52,0,-0.09944642449241697,0
tx103256,99.54,18,773.0,0,0.37,0,-0.09946534538350471,0
tx104700,33.54,21,1376.0,2,15.06,0,-0.0994720260241484,0
tx101036,52.4,2,1634.0,2,4.46,0,-0.09951834891368999,0
tx104358,106.98,18,727.0,1,9.55,0,-0.09957785722466855,0
tx100703,20.22,2,30.0,1,3.68,0,-0.09959432765855586,0
