trip_id,pickup_datetime,passenger_count,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,distance_mi,trip_duration
trip101189,2023-02-11 08:08:00,2,40.743655544615,-74.0270164002438,40.767026896420965,-74.01958095840885,1.661,706
trip101268,2023-01-06 12:08:00,2,40.779261205251025,-73.94667107805707,40.783124840972754,-73.94280131968745,0.335,214
trip101502,2023-12-09 16:42:00,2,40.80963160279937,-74.02907969884662,40.797691568316374,-74.03,0.826,389
trip102279,2023-08-17 06:11:00,1,40.660713554959194,-74.03,40.6377169291876,-74.00294090575784,2.13,687
trip103942,2023-04-24 05:07:00,2,40.712297953355005,-73.94644671268846,40.7377103490498,-73.93346137062251,1.883,568
trip102097,2023-07-01 06:35:00,2,40.71379630163988,-74.01792655224979,40.72569470729999,-74.03,1.037,310
trip103668,2023-05-09 16:52:00,1,40.6719526406898,-73.93832515122982,40.64306850791383,-73.97911988149822,2.925,921
trip101064,2023-10-15 06:22:00,4,40.721003479590415,-73.9932876212724,40.71976668201401,-73.95645560630206,1.931,660
trip100864,2023-03-03 20:39:00,1,40.718792222594246,-74.0191668153431,40.71579598287193,-74.01910715966206,0.207,164
trip102954,2023-08-15 09:42:00,1,40.654232370610636,-73.98923544773719,40.641888658357196,-73.9063022747073,4.431,1617
trip101231,2023-11-10 12:32:00,1,40.699475420547806,-74.03,40.692066807855554,-74.03,0.512,355
trip103863,2023-06-29 04:33:00,3,40.82392304358719,-73.99621474143417,40.81584200816907,-73.97213617416281,1.377,304
trip102877,2023-06-04 10:38:00,4,40.7258262792694,-74.00188900679397,40.72275915943737,-74.00497343354634,0.266,199
trip103641,2023-04-12 20:47:00,3,40.82491492264367,-73.94132717592794,40.80743584824894,-73.98633391581956,2.645,705
trip103577,2023-05-08 10:54:00,1,40.75837237796435,-73.98100909387215,40.75431288467175,-73.97841729454107,0.312,217
trip100511,2023-10-12 12:52:00,1,40.73662044867861,-73.98762041281597,40.733249627062044,-73.97995068570386,0.464,258
trip101366,2023-01-11 00:26:00,2,40.69928554404096,-74.00475070102677,40.67146392894569,-74.01610540315322,2.012,496
trip101377,2023-08-16 14:38:00,2,40.7579767615127,-73.9942480262278,40.77658964739712,-73.96696416466067,1.922,432
trip100099,2023-08-24 20:22:00,1,40.709253442508796,-73.98988477523724,40.72322782343991,-73.98863432689704,0.968,358
trip101123,2023-09-08 13:07:00,2,40.73938767870213,-73.98373036605668,40.689688471774936,-73.9274618907399,4.525,1047
trip101592,2023-07-10 19:54:00,2,40.742177303495744,-73.93793930716967,40.74045520869813,-73.94210146660859,0.248,233
trip100366,2023-10-22 03:31:00,3,40.716538529703435,-73.95982606324097,40.712408160873544,-73.96791096403308,0.511,150
trip101146,2023-02-20 05:07:00,4,40.771288923911236,-73.90866324536167,40.734395997301455,-73.91359694566474,2.562,816
trip100402,2023-12-08 13:31:00,1,40.78692378139378,-74.01085231465612,40.78269718645861,-74.01340579610516,0.321,210
trip100594,2023-01-28 20:41:00,1,40.692351885691934,-73.94592967340965,40.687277064228695,-73.95046526465347,0.424,241
trip103841,2023-10-14 06:07:00,1,40.7460432665761,-74.03,40.72783527795321,-74.03,1.258,386
trip100120,2023-07-28 23:48:00,2,40.703942612832016,-74.0090518471106,40.70456235162591,-74.00867471312603,0.047,82
trip101075,2023-02-02 15:50:00,4,40.760205372074914,-73.9782429711496,40.76740966756797,-73.97711514554408,0.501,256
trip101874,2023-04-05 00:37:00,4,40.702098726424325,-74.03,40.70139053333418,-74.03,0.049,97
trip100156,2023-02-16 18:48:00,4,40.75586235346628,-73.96374609521757,40.73307032145527,-73.98119489491094,1.821,897
trip103654,2023-08-28 00:18:00,1,40.77804809798134,-73.95150598043809,40.7765333959401,-73.93962506226143,0.63,160
trip101261,2023-02-21 22:23:00,3,40.7543836035831,-73.93934803056837,40.75931710804954,-73.96738198013854,1.506,432
trip101221,2023-08-06 10:37:00,2,40.808075369304454,-74.03,40.80622523525885,-74.01138666340022,0.982,383
trip100881,2023-12-29 02:01:00,2,40.79264423244317,-73.96775995019026,40.808555132868605,-73.98743044728162,1.506,409
trip103815,2023-10-13 08:07:00,2,40.71705964301924,-74.03,40.70950479038028,-74.03,0.522,410
trip100564,2023-08-04 03:42:00,2,40.7905083053809,-73.95744562527986,40.79528075032899,-73.97311515268926,0.884,307
trip100240,2023-05-15 07:53:00,1,40.71054126498246,-73.97859893161748,40.71970137840361,-73.97533278272623,0.656,506
trip101034,2023-10-07 19:36:00,4,40.7262437063204,-73.93437464246539,40.73643575741326,-73.91868436223625,1.082,585
trip101032,2023-02-09 08:32:00,4,40.72748375151714,-73.92365803963357,40.73671107954288,-73.90795261225117,1.041,553
trip102588,2023-01-22 05:55:00,4,40.7639235777892,-74.00911574798782,40.77010316097835,-74.01795208340405,0.629,290
trip103198,2023-03-05 12:39:00,1,40.79611405301878,-74.02554130504124,40.84100139594016,-73.98186436167826,3.852,1016
trip102578,2023-04-18 00:28:00,2,40.806983705072625,-74.03,40.83999759475505,-74.03,2.281,609
trip102798,2023-02-09 10:52:00,1,40.775801311157785,-74.03,40.74555883240388,-74.02039269220943,2.149,1081
trip102781,2023-09-04 01:21:00,1,40.72025189068868,-73.98142131371459,40.7300628047159,-74.02027967221346,2.145,700
trip101736,2023-11-18 03:45:00,1,40.6884249566102,-73.9596485644784,40.6935375071383,-73.95819188065747,0.361,186
trip101598,2023-03-28 05:05:00,3,40.82099956922193,-73.96700227417533,40.820320444509456,-73.94084437804594,1.369,450
trip100527,2023-10-18 22:45:00,1,40.75591686175625,-73.9715080066465,40.79136882309543,-73.94427993107743,2.834,776
trip101104,2023-03-26 02:14:00,1,40.700619804645385,-73.97835481510197,40.700099064617085,-73.97569622755822,0.144,151
trip100903,2023-09-04 10:23:00,1,40.821472424821714,-73.97176820609076,40.86,-73.94819414406443,2.933,1212
trip102715,2023-06-05 20:14:00,2,40.753039996783635,-74.03,40.75635263118153,-74.03,0.229,229
trip103418,2023-06-16 17:58:00,2,40.756147102735575,-73.99322401038631,40.745291499211106,-74.00641231278038,1.019,650
trip101777,2023-12-12 14:54:00,2,40.75948000949761,-73.97232178123714,40.75590044510437,-73.96696099787887,0.374,398
trip103496,2023-01-15 05:46:00,2,40.795156433089495,-73.9921752540681,40.81922158905142,-74.00330750852012,1.762,573
trip101074,2023-08-17 16:03:00,1,40.708920490597656,-73.9242517551897,40.71479599677867,-73.92281765825608,0.413,217
trip102044,2023-06-25 12:44:00,1,40.68793828368931,-73.94505455017298,40.68008399965946,-73.93340594761456,0.817,233
trip101309,2023-12-13 16:05:00,2,40.73436144645129,-73.94791188231669,40.71833496772165,-73.94774261717933,1.107,542
trip104003,2023-10-28 17:59:00,3,40.78997608861756,-74.03,40.84192911523098,-74.00278047391213,3.862,1258
trip100051,2023-01-08 08:18:00,1,40.77840797016273,-73.98446452808517,40.77871072634574,-73.98389263589975,0.037,98
trip100551,2023-05-01 22:22:00,4,40.77504400492381,-74.01048930058082,40.77049571445122,-74.00901597095276,0.324,210
trip101721,2023-07-20 06:22:00,2,40.68710412265967,-73.94412273474738,40.686982155822555,-73.9413763129244,0.144,201
trip100073,2023-04-25 06:23:00,2,40.77237223348242,-73.91628385764403,40.804026012385656,-73.86891261420327,3.305,1156
trip101044,2023-05-24 05:55:00,1,40.71569544438876,-74.03,40.714295131912735,-74.03,0.097,140
trip102949,2023-10-06 00:08:00,1,40.802617154908155,-73.94549515684817,40.77934372477363,-73.97011015460454,2.06,516
trip100937,2023-08-04 10:56:00,4,40.7460455465913,-74.03,40.75114548213675,-74.02920750017367,0.355,258
trip103954,2023-04-02 12:48:00,2,40.751168295104506,-73.99777698515386,40.75898780184856,-73.97394608754753,1.359,397
trip100680,2023-03-18 13:54:00,1,40.78675491402404,-73.9073648734639,40.77620388692046,-73.92731685295364,1.273,653
trip102768,2023-06-09 21:59:00,2,40.78715711386414,-73.90042086021688,40.7779646586284,-73.89772452299526,0.651,301
trip102962,2023-02-10 22:29:00,2,40.76369959852662,-73.98992135621639,40.77152908184519,-73.9846505371827,0.607,224
trip100461,2023-02-01 10:32:00,3,40.712498403732276,-73.98240186799929,40.690197972928715,-73.9880769591376,1.569,702
trip100598,2023-05-07 20:15:00,2,40.76087468739194,-73.92687627319147,40.785052013350786,-73.9197812015785,1.711,516
trip102887,2023-04-11 04:37:00,3,40.7563745513826,-74.02637319760744,40.75627066201261,-74.02648222807775,0.009,65
trip100157,2023-07-23 16:05:00,1,40.79422327799604,-73.91978117401777,40.797121948047334,-73.91482035657582,0.328,351
trip102067,2023-08-16 06:15:00,3,40.74854482965871,-73.94763261433859,40.74891666822993,-73.94867091900576,0.06,89
trip102994,2023-07-24 20:16:00,2,40.72815717086886,-73.94867066421737,40.730044325605746,-73.94590179795563,0.195,216
trip100052,2023-12-04 06:04:00,2,40.68442798810649,-73.96204035576159,40.64412677116661,-73.92525731400698,3.387,818
trip101235,2023-03-23 08:53:00,1,40.71433633762939,-73.99074076753786,40.72286257885363,-73.93072670691579,3.198,1559
trip100220,2023-02-22 06:39:00,4,40.73992635324038,-73.90696619481169,40.72804337101067,-73.90637334946557,0.822,262
trip100576,2023-08-10 15:14:00,2,40.81012837450055,-74.02041079890364,40.79678389597667,-74.02252425235747,0.929,353
trip100026,2023-02-18 16:31:00,4,40.7739539133499,-74.00897208062877,40.77374541081896,-74.01904104939588,0.527,268
trip103470,2023-03-13 15:33:00,2,40.68046150245121,-73.97126531513781,40.67842209467158,-73.97212033748525,0.148,123
trip103472,2023-12-30 10:25:00,1,40.79929850851731,-74.00845762905823,40.76956892203335,-74.01472254548897,2.08,1000
trip100214,2023-06-04 17:01:00,1,40.735254710753715,-73.9854038360281,40.73412061343085,-73.98608244237867,0.086,224
trip102268,2023-07-31 07:57:00,1,40.66691483449958,-73.98356418184447,40.65385228553134,-73.96132881500988,1.474,866
trip102446,2023-07-12 23:43:00,2,40.73307531142482,-73.90701341424202,40.72687188843469,-73.90866772780687,0.437,208
trip101936,2023-02-02 03:51:00,1,40.748501736721735,-74.03,40.74642819701474,-74.03,0.143,147
trip101337,2023-09-07 17:47:00,3,40.77960496046949,-73.93984319814699,40.775686271628736,-73.93124658415334,0.525,408
trip103990,2023-01-18 06:42:00,4,40.76275486460851,-73.97370746572433,40.76273154505205,-73.97231293615948,0.073,78
trip100321,2023-12-12 15:32:00,1,40.74142070241227,-73.9754935689393,40.74903048790401,-73.96881605669562,0.631,272
trip100599,2023-01-03 10:43:00,1,40.67012670731611,-73.89492934530266,40.65307443185265,-73.84358699719178,2.938,919
trip103282,2023-11-05 22:54:00,3,40.72492732628261,-73.92379265244062,40.72032257239994,-73.95970201785846,1.907,654
trip103193,2023-12-05 17:14:00,4,40.69687325471109,-74.02360736142855,40.73105472731502,-74.01925013811912,2.373,1249
trip101918,2023-01-06 15:10:00,1,40.73572209736364,-73.95966349724729,40.80658230738755,-73.95379634306049,4.906,1163
trip100471,2023-10-03 11:58:00,1,40.731681479364234,-74.0137598581609,40.72775587792297,-74.0098656283394,0.339,278
trip103782,2023-04-09 21:54:00,3,40.7074634551657,-73.98831421667369,40.65626008178441,-74.0063032690679,3.661,770
trip102628,2023-01-20 19:33:00,3,40.713244306932836,-74.00405117797708,40.74660536606838,-74.02059849483392,2.463,1236
trip103714,2023-12-10 01:05:00,2,40.714819439662,-74.01253533942254,40.73044710804032,-73.98239039372426,1.913,507
trip101979,2023-07-05 01:43:00,2,40.771990083601025,-74.03,40.77088115737181,-74.02760023611104,0.147,170
trip103589,2023-09-14 10:35:00,1,40.72538478756198,-73.8910625068426,40.72359923782804,-73.88533976888998,0.324,189
trip100044,2023-05-10 20:21:00,1,40.755250861411334,-74.02331837137888,40.77774051030518,-74.02116837934703,1.558,474
trip103481,2023-09-23 07:48:00,2,40.79002058141975,-73.985631551492,40.78962495406449,-73.98542876233236,0.029,62
trip102183,2023-02-11 04:10:00,2,40.70489309144052,-73.99715198884661,40.664240487774116,-74.03,3.294,982
trip100463,2023-03-19 04:56:00,2,40.65671574538039,-74.00776407766897,40.63,-73.99971752229581,1.893,540
trip103548,2023-01-25 23:16:00,1,40.71576108647283,-73.9459062976718,40.70714098481396,-73.9510179980668,0.653,176
trip100999,2023-01-03 00:55:00,1,40.78706889093443,-74.02017294941571,40.77797682406432,-74.0259793044676,0.698,409
trip100432,2023-07-02 13:24:00,1,40.74410110071905,-73.9562027627977,40.758029100844986,-73.96051424606635,0.988,370
trip101953,2023-05-24 13:18:00,4,40.72057165898634,-73.96079539850021,40.71126985618538,-73.96883654875745,0.768,347
trip100952,2023-09-27 14:19:00,2,40.771488820177005,-73.98348474904346,40.76964907002317,-73.97089958467384,0.671,296
trip101157,2023-11-11 02:33:00,3,40.816282910748534,-73.95772809129646,40.85173403605521,-73.96087346142575,2.455,922
trip102462,2023-09-30 23:23:00,2,40.7430425158621,-73.99243117733464,40.73826500212639,-73.98674870471353,0.444,216
trip103412,2023-09-09 14:50:00,4,40.755823429160316,-74.00118257650132,40.752157413537304,-73.98558300289399,0.855,412
trip103915,2023-12-10 13:16:00,2,40.7390151076665,-74.00150815106555,40.73649476099401,-74.00939437056495,0.448,202
trip101281,2023-09-25 14:28:00,4,40.652322306559206,-73.96277079890828,40.65375014392091,-73.94288841390336,1.047,457
trip101867,2023-05-06 00:24:00,4,40.780533577813,-73.92038683654678,40.768365988426346,-73.92266608665454,0.849,311
trip101779,2023-03-15 03:09:00,2,40.815805986856304,-74.00696389807649,40.79259147326714,-73.98700632958499,1.914,604
trip100256,2023-12-13 02:47:00,2,40.769564473351,-74.03,40.7810400173181,-74.02447125040361,0.844,266
trip103494,2023-03-31 21:21:00,3,40.814836566910195,-74.02883307165499,40.81319788894792,-74.029063143269,0.114,148
trip103518,2023-01-29 21:46:00,1,40.75056603260583,-73.96045233630369,40.76675701533195,-73.93250996346649,1.841,617
trip101488,2023-05-13 10:54:00,4,40.76477655877742,-74.02436437387468,40.76274481328779,-74.02549009154744,0.152,114
trip103870,2023-07-28 07:08:00,1,40.75078916057529,-73.93218086861857,40.74963162153688,-73.93443285490926,0.142,112
trip103451,2023-12-06 01:58:00,1,40.781688565530544,-74.0297597532847,40.79128118285802,-74.00986199900517,1.234,326
trip100729,2023-09-22 10:01:00,1,40.69962088561282,-73.99469805001056,40.7036345990386,-73.99550296396785,0.281,286
trip101729,2023-02-19 18:50:00,2,40.75168854545528,-74.03,40.76740065387803,-74.03,1.086,573
trip102338,2023-06-12 02:31:00,3,40.79722743726385,-73.92349901853363,40.79707353210789,-73.92545538115023,0.103,67
trip100857,2023-09-04 12:22:00,1,40.769123465384624,-74.00896863413699,40.77575869498946,-74.00498807246265,0.504,199
trip102313,2023-01-26 20:50:00,1,40.75251727075596,-73.9552381618077,40.762312514003455,-73.9596408129045,0.715,275
trip102481,2023-05-16 14:10:00,2,40.71034426986538,-74.00977756191847,40.70779052450997,-74.03,1.074,472
trip100291,2023-05-19 01:05:00,2,40.756865313044614,-74.03,40.72536351922481,-74.03,2.177,735
trip102096,2023-11-14 05:06:00,1,40.7891870246665,-73.93540199891258,40.786125399994056,-73.94230968297263,0.419,146
trip101885,2023-04-14 01:05:00,2,40.76200312755895,-73.91008958991776,40.68503165985329,-73.88826732720607,5.44,1617
trip100134,2023-01-19 02:37:00,1,40.68381371674738,-74.02737523784003,40.686978947708894,-74.02451181101452,0.265,179
trip101674,2023-02-23 22:53:00,4,40.73976612643103,-73.9947664274466,40.74086134677183,-73.99988318211852,0.278,236
trip102374,2023-06-03 09:34:00,4,40.734038621366814,-74.00973046246973,40.729971082733215,-74.02411613289341,0.804,473
trip103264,2023-12-14 08:47:00,1,40.727929202768784,-73.9550218625968,40.712710138976554,-73.95032926210929,1.08,672
trip102957,2023-09-27 10:28:00,2,40.75512098044031,-73.95204367750972,40.753272082567186,-73.94668428685314,0.308,200
trip100263,2023-10-17 13:19:00,3,40.725010275153146,-73.94095010157632,40.723799674447044,-73.98606544431195,2.364,836
trip101315,2023-02-26 05:03:00,1,40.83263016278785,-73.93173599858804,40.84575837456845,-73.91951120840291,1.11,513
trip103740,2023-02-11 16:05:00,1,40.67856282293209,-74.00693514028072,40.673086103711455,-73.99069688905776,0.931,365
trip101110,2023-01-06 23:32:00,1,40.816932923035864,-73.98845977221374,40.81703979194737,-74.00004680629893,0.606,236
trip103538,2023-02-12 14:33:00,1,40.78883916041249,-74.03,40.7858640844139,-74.01366706932546,0.879,283
trip103032,2023-01-19 18:32:00,3,40.69467216711882,-73.97646884648204,40.69514119575582,-73.97664756231364,0.034,104
trip100056,2023-01-19 19:28:00,2,40.7376185986948,-73.94103823485692,40.74956379107972,-73.96348424751467,1.436,535
trip102430,2023-11-09 22:49:00,4,40.68150103261639,-74.02070039518333,40.66940949977536,-74.01657409373554,0.863,314
trip101670,2023-09-06 03:14:00,1,40.74598058187847,-74.00498516748766,40.78678196694059,-74.00357969489964,2.82,855
trip103737,2023-05-24 03:17:00,2,40.81950022651534,-73.99964180152644,40.8183906121014,-74.00126583735837,0.114,85
trip100746,2023-10-18 04:47:00,2,40.83089175350955,-73.94610545708275,40.83094890261809,-73.94606154825662,0.005,69
trip101321,2023-06-27 20:03:00,2,40.72476606261605,-74.03,40.719442389233585,-74.03,0.368,214
trip102678,2023-04-24 16:07:00,2,40.67019634575357,-73.9553360533163,40.64572228573603,-73.9462272846375,1.757,647
trip102813,2023-01-29 20:22:00,1,40.725979182715335,-74.02836121657613,40.723176016387846,-74.02826787907912,0.194,128
trip103609,2023-07-16 01:12:00,1,40.74824904843462,-73.9807779349301,40.86,-74.03,8.139,1812
trip103871,2023-09-10 14:33:00,3,40.70381206956482,-73.9887772433042,40.70322747896137,-73.99019677664181,0.085,59
trip101295,2023-11-22 15:54:00,1,40.788046739881686,-73.91421716132729,40.779213096244426,-73.92475083562361,0.822,277
trip101741,2023-11-13 17:36:00,2,40.81648271492386,-73.92904578258538,40.813524878063575,-73.91748552780169,0.638,332
trip102354,2023-01-18 13:23:00,2,40.69666669387605,-73.90997926528725,40.67867775294854,-73.92554729105365,1.487,462
trip101454,2023-10-10 02:01:00,3,40.81602315628191,-74.01264274159327,40.80791563126652,-74.02468709537271,0.843,238
trip100170,2023-03-14 13:03:00,2,40.720534553705676,-73.93223165533138,40.704203682160795,-73.9029355880872,1.905,499
trip103300,2023-08-18 08:14:00,3,40.77476141843652,-73.97262536539158,40.77193431751271,-73.98155198862992,0.506,241
trip102775,2023-12-23 10:42:00,2,40.86,-73.93129456255042,40.85289122832409,-73.9377432780871,0.596,258
trip101056,2023-01-21 07:16:00,2,40.75674290862943,-73.9922742921452,40.76825636716682,-74.02835190935251,2.049,1077
trip102411,2023-09-04 23:15:00,1,40.82090549164768,-73.97671837987274,40.77880610877521,-73.9777016576459,2.909,1065
