customer_id,tenure_months,monthly_charges,total_charges,contract_type,internet_service,tech_support,payment_method,num_support_calls,churn
cust11430,34,30.35,1025.64,Two year,DSL,No,Electronic check,1,1
cust11431,13,18.0,312.18,One year,No,No,Electronic check,1,0
cust11432,12,36.94,380.33,One year,No,Yes,Credit card,1,0
cust11433,41,80.57,3254.79,Month-to-month,Fiber optic,No,Bank transfer,0,1
cust11434,23,70.36,1711.46,One year,Fiber optic,No,Bank transfer,2,1
cust11435,7,75.22,555.44,Two year,Fiber optic,Yes,Credit card,2,1
cust11436,31,19.69,595.95,One year,No,No,Mailed check,0,0
cust11437,47,49.26,2312.45,One year,DSL,Yes,Credit card,2,0
cust11438,23,40.86,899.45,Month-to-month,DSL,No,Credit card,2,1
cust11439,69,43.04,2983.59,One year,DSL,No,Electronic check,1,0
cust11440,56,42.67,2399.39,Two year,DSL,No,Bank transfer,3,1
cust11441,37,41.29,1528.72,Month-to-month,DSL,No,Electronic check,1,0
cust11442,68,37.53,2494.05,Month-to-month,No,No,Electronic check,0,0
cust11443,31,34.24,1074.68,Month-to-month,No,No,Mailed check,0,1
cust11444,10,38.81,361.62,Month-to-month,DSL,Yes,Credit card,0,1
cust11445,2,60.67,72.04,One year,Fiber optic,Yes,Electronic check,1,1
cust11446,68,73.11,5034.82,Month-to-month,Fiber optic,No,Mailed check,0,0
cust11447,70,100.86,7168.69,Month-to-month,Fiber optic,No,Bank transfer,1,1
cust11448,53,62.67,3418.64,One year,Fiber optic,No,Electronic check,0,0
cust11449,7,48.07,369.0,One year,DSL,No,Credit card,0,0
cust11450,21,26.06,533.98,One year,No,Yes,Credit card,0,0
cust11451,2,23.7,43.88,One year,No,Yes,Electronic check,3,0
cust11452,3,69.5,228.78,One year,Fiber optic,No,Electronic check,2,1
cust11453,17,88.86,1489.61,One year,Fiber optic,Yes,Credit card,1,1
cust11454,41,80.45,3364.39,One year,Fiber optic,No,Electronic check,1,0
cust11455,4,60.15,138.81,Month-to-month,DSL,No,Electronic check,0,1
cust11456,71,57.07,4037.18,One year,DSL,No,Credit card,1,1
cust11457,33,85.73,2869.14,Month-to-month,Fiber optic,No,Credit card,2,1
cust11458,19,69.01,1268.93,Month-to-month,DSL,No,Bank transfer,0,0
cust11459,37,40.97,1503.88,Month-to-month,No,No,Bank transfer,1,0
cust11460,57,102.9,5894.98,Two year,Fiber optic,Yes,Credit card,3,0
cust11461,22,89.61,2047.33,One year,Fiber optic,No,Bank transfer,2,1
cust11462,3,41.97,61.21,Month-to-month,DSL,No,Bank transfer,0,1
cust11463,3,35.17,37.11,One year,No,Yes,Credit card,0,0
cust11464,62,58.53,3581.56,Month-to-month,DSL,No,Bank transfer,2,0
cust11465,8,73.04,507.44,One year,DSL,No,Mailed check,2,0
cust11466,46,38.39,1692.62,Two year,DSL,Yes,Mailed check,0,0
cust11467,28,81.7,2238.97,One year,Fiber optic,No,Mailed check,3,1
cust11468,56,18.0,1069.67,One year,No,No,Mailed check,3,0
cust11469,4,56.15,209.0,Month-to-month,DSL,No,Mailed check,3,1
cust11470,65,22.42,1458.87,Month-to-month,No,No,Mailed check,2,0
cust11471,50,55.75,2739.73,Two year,DSL,No,Credit card,1,1
cust11472,32,58.08,1890.24,One year,Fiber optic,No,Mailed check,0,1
cust11473,15,59.52,986.59,Month-to-month,DSL,No,Electronic check,1,1
cust11474,71,77.47,5455.99,Month-to-month,Fiber optic,Yes,Electronic check,0,1
cust11475,22,76.83,1776.5,Month-to-month,Fiber optic,Yes,Electronic check,2,0
cust11476,35,98.4,3462.22,Month-to-month,Fiber optic,No,Credit card,1,1
cust11477,28,45.41,1272.32,Month-to-month,DSL,No,Mailed check,1,0
cust11478,16,29.11,485.77,Month-to-month,No,Yes,Electronic check,1,0
cust11479,30,26.2,805.53,Two year,No,Yes,Credit card,1,0
cust11480,11,77.38,944.04,Month-to-month,Fiber optic,No,Electronic check,1,1
cust11481,0,101.66,26.01,Month-to-month,Fiber optic,No,Electronic check,0,0
cust11482,21,75.77,1618.23,Month-to-month,Fiber optic,No,Credit card,0,1
cust11483,8,43.19,324.45,Month-to-month,DSL,No,Bank transfer,1,1
cust11484,30,47.45,1465.45,Two year,No,No,Bank transfer,0,0
cust11485,62,46.31,2823.38,Month-to-month,DSL,No,Credit card,0,1
cust11486,11,55.74,618.59,One year,Fiber optic,Yes,Credit card,3,1
cust11487,0,41.11,144.16,Two year,DSL,No,Electronic check,2,0
cust11488,8,35.04,155.11,Month-to-month,DSL,Yes,Credit card,2,0
cust11489,37,53.4,1987.46,One year,Fiber optic,No,Bank transfer,1,0
cust11490,20,70.64,1426.38,Two year,Fiber optic,Yes,Electronic check,3,1
cust11491,35,24.16,834.2,Month-to-month,No,No,Credit card,2,0
cust11492,2,39.17,68.11,Month-to-month,No,No,Mailed check,4,1
cust11493,24,57.55,1385.77,Two year,DSL,Yes,Credit card,0,0
cust11494,29,57.01,1640.69,Two year,DSL,No,Bank transfer,0,0
cust11495,31,64.28,2003.78,Month-to-month,Fiber optic,Yes,Mailed check,0,0
cust11496,40,85.62,3400.42,One year,Fiber optic,No,Electronic check,2,1
cust11497,56,91.69,5235.76,Month-to-month,Fiber optic,No,Credit card,1,1
cust11498,34,29.73,998.22,Two year,No,Yes,Bank transfer,1,0
cust11499,61,80.07,4912.75,Month-to-month,Fiber optic,No,Electronic check,1,1
cust11500,38,34.82,1289.71,Month-to-month,DSL,No,Electronic check,2,1
cust11501,19,87.65,1712.01,One year,Fiber optic,Yes,Bank transfer,2,0
cust11502,16,96.37,1578.59,Two year,Fiber optic,No,Electronic check,2,1
cust11503,23,78.88,1835.2,Two year,Fiber optic,No,Bank transfer,2,0
cust11504,43,42.87,1792.04,Month-to-month,DSL,No,Bank transfer,0,0
cust11505,17,73.06,1204.4,Month-to-month,Fiber optic,Yes,Electronic check,1,1
cust11506,66,69.95,4701.01,Two year,Fiber optic,No,Bank transfer,0,0
cust11507,35,45.67,1560.28,Two year,DSL,Yes,Electronic check,1,0
cust11508,63,82.78,5247.19,Month-to-month,Fiber optic,No,Credit card,0,1
cust11509,49,53.35,2566.92,One year,DSL,No,Credit card,1,0
cust11510,24,87.05,2139.62,Month-to-month,Fiber optic,No,Electronic check,2,1
cust11511,16,79.45,1236.88,Month-to-month,Fiber optic,Yes,Mailed check,0,0
cust11512,54,18.0,923.84,Month-to-month,No,Yes,Mailed check,1,1
cust11513,24,43.99,1020.14,Month-to-month,DSL,No,Credit card,2,0
cust11514,18,43.25,750.81,Month-to-month,DSL,Yes,Mailed check,2,0
cust11515,67,47.76,3220.15,Two year,DSL,No,Bank transfer,2,0
cust11516,35,96.54,3382.37,Month-to-month,Fiber optic,No,Credit card,0,0
cust11517,3,73.46,165.62,Month-to-month,DSL,No,Electronic check,0,1
cust11518,36,85.04,3060.04,Month-to-month,Fiber optic,Yes,Bank transfer,1,0
cust11519,33,51.43,1640.01,Month-to-month,DSL,Yes,Electronic check,2,0
cust11520,63,33.66,2152.76,Month-to-month,DSL,No,Bank transfer,1,0
cust11521,51,77.64,4000.99,One year,Fiber optic,No,Mailed check,2,0
cust11522,13,65.52,850.56,Month-to-month,Fiber optic,Yes,Credit card,2,1
cust11523,10,44.57,459.28,One year,No,Yes,Mailed check,1,0
cust11524,44,55.73,2539.73,Two year,Fiber optic,Yes,Electronic check,4,0
cust11525,3,79.61,230.95,Month-to-month,Fiber optic,No,Credit card,1,1
cust11526,23,64.51,1436.52,Two year,Fiber optic,Yes,Credit card,1,0
cust11527,10,74.89,777.86,Two year,Fiber optic,Yes,Bank transfer,0,0
cust11528,1,57.99,1.36,Two year,DSL,No,Bank transfer,0,1
cust11529,67,87.26,5835.89,One year,Fiber optic,Yes,Electronic check,0,1
cust11530,6,74.27,415.67,One year,Fiber optic,Yes,Bank transfer,0,1
cust11531,0,59.13,0.0,One year,DSL,No,Electronic check,0,1
cust11532,68,67.05,4546.9,One year,Fiber optic,No,Electronic check,2,1
cust11533,13,77.95,1058.34,Month-to-month,Fiber optic,Yes,Credit card,2,1
cust11534,59,87.03,5190.05,Two year,Fiber optic,No,Bank transfer,1,0
cust11535,2,53.99,154.29,One year,DSL,Yes,Electronic check,1,0
cust11536,11,68.65,771.97,One year,Fiber optic,Yes,Electronic check,3,0
cust11537,8,21.65,160.31,Month-to-month,No,No,Credit card,2,1
cust11538,51,62.19,3053.8,Month-to-month,DSL,No,Electronic check,0,0
cust11539,45,61.9,2803.88,Month-to-month,Fiber optic,No,Electronic check,1,1
cust11540,34,38.67,1200.81,Month-to-month,DSL,No,Electronic check,1,1
cust11541,17,57.22,876.57,Month-to-month,DSL,Yes,Electronic check,3,0
cust11542,6,19.73,110.3,Month-to-month,No,No,Electronic check,2,1
cust11543,41,57.56,2373.19,Month-to-month,Fiber optic,No,Credit card,1,0
cust11544,16,91.21,1436.81,Month-to-month,Fiber optic,Yes,Electronic check,2,1
cust11545,43,36.8,1659.18,Month-to-month,DSL,No,Mailed check,6,1
cust11546,50,22.61,1153.61,Two year,No,Yes,Bank transfer,1,0
cust11547,62,42.57,2626.87,Month-to-month,DSL,No,Bank transfer,0,1
cust11548,36,71.43,2640.8,Month-to-month,Fiber optic,No,Bank transfer,0,0
cust11549,0,39.38,78.26,Month-to-month,DSL,Yes,Bank transfer,1,1
cust11550,20,58.57,1197.03,Month-to-month,DSL,No,Bank transfer,0,0
cust11551,62,76.33,4693.7,Month-to-month,Fiber optic,Yes,Bank transfer,0,1
cust11552,38,61.8,2320.89,One year,DSL,No,Credit card,3,0
cust11553,45,67.69,2973.71,Two year,Fiber optic,Yes,Bank transfer,0,0
cust11554,33,75.6,2492.68,Month-to-month,DSL,Yes,Credit card,1,0
cust11555,11,52.14,521.04,One year,Fiber optic,Yes,Electronic check,3,0
cust11556,65,55.98,3622.25,Month-to-month,Fiber optic,No,Bank transfer,0,0
cust11557,56,96.04,5391.27,Month-to-month,Fiber optic,Yes,Bank transfer,1,1
cust11558,72,55.69,3910.49,Month-to-month,DSL,No,Electronic check,2,0
cust11559,62,79.1,4841.01,Month-to-month,Fiber optic,Yes,Credit card,0,1
cust11560,21,30.18,608.44,One year,No,No,Electronic check,1,0
cust11561,18,56.85,1020.67,One year,DSL,Yes,Electronic check,3,0
cust11562,18,53.6,940.11,One year,DSL,Yes,Credit card,0,0
cust11563,67,18.0,1192.47,Month-to-month,No,No,Electronic check,3,1
cust11564,40,59.82,2357.49,One year,DSL,No,Mailed check,1,0
cust11565,33,82.93,2664.22,Month-to-month,Fiber optic,No,Mailed check,2,1
cust11566,70,92.14,6423.06,Month-to-month,Fiber optic,No,Credit card,1,0
cust11567,44,71.17,3120.82,Month-to-month,DSL,No,Mailed check,0,0
cust11568,66,78.97,5196.5,One year,Fiber optic,No,Bank transfer,0,0
cust11569,71,60.27,4284.76,Two year,Fiber optic,No,Credit card,2,0
cust11570,5,71.27,377.29,Month-to-month,DSL,No,Bank transfer,0,1
cust11571,26,18.0,502.09,One year,No,No,Credit card,0,0
cust11572,53,54.06,2833.5,One year,DSL,No,Credit card,0,0
cust11573,59,71.92,4164.49,Two year,Fiber optic,No,Mailed check,1,0
cust11574,10,19.83,261.88,Month-to-month,No,No,Credit card,0,1
cust11575,23,59.17,1380.18,One year,DSL,No,Mailed check,0,0
cust11576,40,27.93,1069.47,One year,No,No,Electronic check,2,0
cust11577,58,56.16,3271.17,Two year,DSL,No,Electronic check,2,0
cust11578,8,65.21,575.08,Month-to-month,Fiber optic,No,Bank transfer,2,1
cust11579,43,47.91,2146.59,Two year,DSL,No,Electronic check,3,0
cust11580,21,65.77,1393.7,Month-to-month,Fiber optic,No,Bank transfer,2,1
cust11581,15,72.61,1142.13,Two year,Fiber optic,No,Mailed check,0,0
cust11582,37,23.57,811.61,Month-to-month,No,No,Mailed check,0,1
cust11583,30,47.13,1412.1,Month-to-month,No,Yes,Electronic check,2,0
cust11584,46,71.89,3290.19,Month-to-month,Fiber optic,No,Credit card,2,0
cust11585,23,49.49,1155.4,Month-to-month,Fiber optic,Yes,Mailed check,0,1
cust11586,60,91.74,5584.96,Month-to-month,Fiber optic,Yes,Electronic check,0,1
cust11587,5,30.39,164.44,Month-to-month,No,No,Mailed check,1,1
cust11588,62,73.43,4505.78,Month-to-month,Fiber optic,No,Mailed check,0,1
cust11589,2,19.75,0.0,Month-to-month,No,No,Bank transfer,2,1
cust11590,53,38.64,2130.21,One year,DSL,Yes,Mailed check,3,1
cust11591,25,98.26,2482.19,Two year,Fiber optic,No,Electronic check,0,0
cust11592,27,75.62,2064.14,One year,Fiber optic,No,Credit card,0,0
cust11593,1,29.15,11.96,Month-to-month,DSL,No,Mailed check,0,1
cust11594,51,53.93,2763.82,Month-to-month,DSL,No,Electronic check,2,0
cust11595,12,39.47,424.29,Two year,No,Yes,Bank transfer,1,0
cust11596,48,76.88,3709.6,Month-to-month,Fiber optic,Yes,Bank transfer,0,0
cust11597,52,39.18,1978.62,Month-to-month,DSL,Yes,Bank transfer,0,0
cust11598,61,38.11,2306.75,Two year,DSL,Yes,Mailed check,1,0
cust11599,51,63.99,3231.35,Two year,Fiber optic,Yes,Mailed check,1,1
cust11600,22,93.26,1888.85,Month-to-month,Fiber optic,Yes,Mailed check,1,1
cust11601,53,24.14,1262.08,One year,No,Yes,Electronic check,1,1
cust11602,60,18.0,1035.06,Month-to-month,No,Yes,Electronic check,1,0
cust11603,23,79.61,1820.51,One year,Fiber optic,Yes,Credit card,0,0
cust11604,9,76.69,690.3,Month-to-month,Fiber optic,No,Bank transfer,1,0
cust11605,64,44.61,2943.44,Month-to-month,DSL,Yes,Mailed check,1,0
cust11606,10,18.0,195.24,One year,No,No,Electronic check,1,0
cust11607,43,37.23,1617.6,Month-to-month,DSL,Yes,Bank transfer,3,1
cust11608,17,63.04,1096.46,One year,DSL,Yes,Electronic check,1,0
cust11609,9,27.97,295.32,Month-to-month,No,Yes,Electronic check,1,1
cust11610,56,30.74,1744.15,Two year,No,No,Electronic check,2,0
cust11611,10,52.94,543.49,Two year,DSL,Yes,Bank transfer,0,1
cust11612,48,78.93,3824.2,Month-to-month,Fiber optic,No,Bank transfer,1,0
cust11613,50,69.38,3347.67,One year,Fiber optic,Yes,Electronic check,1,0
cust11614,4,47.53,294.57,Month-to-month,DSL,No,Electronic check,2,1
cust11615,12,63.98,847.25,Month-to-month,DSL,Yes,Bank transfer,0,1
cust11616,57,66.98,3828.72,Month-to-month,DSL,No,Bank transfer,1,1
cust11617,37,60.33,2161.56,Two year,Fiber optic,No,Bank transfer,0,1
cust11618,8,72.5,640.52,Two year,Fiber optic,Yes,Electronic check,0,1
cust11619,72,85.07,6090.35,Two year,Fiber optic,Yes,Bank transfer,1,0
cust11620,19,72.58,1405.71,Two year,DSL,No,Credit card,2,0
cust11621,0,46.38,0.0,Two year,No,Yes,Bank transfer,1,0
cust11622,67,65.45,4496.47,Month-to-month,Fiber optic,Yes,Electronic check,3,1
cust11623,1,40.3,0.0,Two year,No,No,Bank transfer,1,0
cust11624,40,50.7,2031.45,One year,DSL,Yes,Electronic check,1,0
cust11625,72,87.53,6196.05,Month-to-month,Fiber optic,No,Electronic check,2,1
cust11626,42,34.46,1445.26,One year,No,No,Electronic check,1,0
cust11627,42,34.83,1441.6,Month-to-month,DSL,No,Credit card,0,0
cust11628,28,56.6,1641.66,Month-to-month,DSL,Yes,Mailed check,2,0
cust11629,9,62.07,537.36,Month-to-month,DSL,No,Credit card,1,1
cust11630,41,49.76,2097.09,Month-to-month,DSL,No,Mailed check,1,1
cust11631,65,72.04,4631.39,Month-to-month,Fiber optic,Yes,Mailed check,4,0
cust11632,6,31.14,172.74,Two year,DSL,No,Electronic check,3,0
cust11633,64,58.2,3711.7,One year,DSL,No,Bank transfer,1,1
cust11634,30,77.5,2349.78,Month-to-month,Fiber optic,No,Electronic check,3,1
cust11635,39,38.93,1536.69,Month-to-month,DSL,Yes,Mailed check,0,1
cust11636,12,46.09,589.19,Month-to-month,DSL,Yes,Electronic check,3,1
cust11637,45,76.85,3471.59,Month-to-month,Fiber optic,No,Mailed check,2,0
cust11638,13,43.3,595.97,Two year,DSL,No,Mailed check,0,0
cust11639,19,50.03,905.68,Month-to-month,DSL,Yes,Electronic check,1,0
cust11640,52,29.0,1527.44,One year,DSL,Yes,Electronic check,2,0
cust11641,3,66.19,278.98,One year,DSL,No,Credit card,0,1
cust11642,32,75.19,2322.08,One year,Fiber optic,Yes,Electronic check,4,1
cust11643,43,36.81,1607.28,Two year,DSL,Yes,Electronic check,2,0
cust11644,9,20.48,218.16,Month-to-month,DSL,No,Electronic check,0,1
cust11645,21,37.35,857.41,Two year,No,Yes,Mailed check,0,0
cust11646,25,31.7,828.8,One year,No,Yes,Bank transfer,1,0
cust11647,48,52.53,2526.46,One year,DSL,Yes,Electronic check,3,1
cust11648,71,60.36,4307.06,One year,DSL,No,Mailed check,1,0
cust11649,61,85.33,5168.38,Two year,Fiber optic,Yes,Bank transfer,2,1
cust11650,13,27.33,335.89,Two year,No,No,Electronic check,1,1
cust11651,1,21.95,0.0,Month-to-month,No,No,Credit card,1,1
cust11652,3,44.99,209.32,Two year,DSL,No,Credit card,2,0
cust11653,43,55.05,2389.66,One year,DSL,No,Electronic check,1,0
cust11654,11,91.76,963.55,Month-to-month,Fiber optic,No,Electronic check,1,1
cust11655,16,23.77,393.89,Two year,No,Yes,Electronic check,1,0
cust11656,61,42.72,2663.89,Month-to-month,No,No,Electronic check,1,1
cust11657,63,54.48,3481.88,One year,DSL,No,Mailed check,1,1
cust11658,61,79.57,4807.39,Month-to-month,Fiber optic,No,Bank transfer,2,0
cust11659,18,78.86,1262.79,Month-to-month,DSL,No,Mailed check,2,0
cust11660,45,94.83,4287.12,Two year,Fiber optic,Yes,Electronic check,1,0
cust11661,44,45.14,1941.82,Month-to-month,No,No,Electronic check,1,1
cust11662,13,65.43,881.71,Month-to-month,Fiber optic,Yes,Credit card,1,0
cust11663,40,76.31,3099.91,Month-to-month,DSL,No,Credit card,1,1
cust11664,38,74.01,2868.06,Month-to-month,Fiber optic,Yes,Electronic check,1,1
cust11665,28,72.27,2110.8,Two year,Fiber optic,No,Bank transfer,1,0
cust11666,54,18.0,1033.82,Two year,No,No,Mailed check,0,0
cust11667,49,53.92,2729.56,Month-to-month,DSL,No,Bank transfer,0,0
cust11668,38,18.0,752.95,One year,No,Yes,Bank transfer,1,0
cust11669,52,54.9,2928.11,Month-to-month,DSL,No,Credit card,2,1
cust11670,55,36.06,1981.26,One year,DSL,Yes,Electronic check,0,0
cust11671,41,71.57,2869.9,Month-to-month,DSL,Yes,Electronic check,0,0
cust11672,19,56.62,1199.89,Month-to-month,DSL,No,Credit card,0,1
cust11673,55,77.36,4257.95,Month-to-month,DSL,No,Electronic check,2,1
cust11674,52,62.72,3322.88,One year,Fiber optic,No,Electronic check,0,0
cust11675,71,68.59,4842.38,Month-to-month,DSL,Yes,Bank transfer,1,0
cust11676,10,28.37,331.9,Month-to-month,DSL,No,Bank transfer,2,1
cust11677,30,52.5,1452.75,Two year,DSL,No,Bank transfer,2,0
cust11678,67,42.42,2821.62,One year,DSL,Yes,Bank transfer,3,1
cust11679,37,19.62,721.02,Month-to-month,No,No,Bank transfer,3,1
cust11680,68,18.8,1301.53,Two year,No,No,Electronic check,1,0
cust11681,0,39.02,53.6,Two year,DSL,No,Bank transfer,0,0
cust11682,2,59.88,65.05,Month-to-month,Fiber optic,No,Bank transfer,1,1
cust11683,58,69.69,4075.02,One year,Fiber optic,No,Credit card,1,1
cust11684,26,26.39,747.47,Month-to-month,No,Yes,Electronic check,2,0
cust11685,37,63.96,2483.82,One year,DSL,Yes,Electronic check,0,0
cust11686,31,53.54,1695.07,Month-to-month,DSL,No,Credit card,2,1
cust11687,29,89.0,2558.02,One year,Fiber optic,No,Electronic check,0,0
cust11688,68,18.0,1160.41,Month-to-month,No,No,Electronic check,0,1
cust11689,6,69.8,510.26,Month-to-month,Fiber optic,No,Credit card,0,1
cust11690,56,83.53,4714.55,Two year,Fiber optic,No,Mailed check,0,0
cust11691,64,54.12,3462.58,Month-to-month,DSL,Yes,Electronic check,1,0
cust11692,47,64.67,2958.5,Two year,Fiber optic,No,Electronic check,0,0
cust11693,28,36.21,967.32,Two year,No,No,Electronic check,2,0
cust11694,11,68.62,786.39,Two year,Fiber optic,No,Credit card,2,0
cust11695,49,65.67,3235.52,Month-to-month,Fiber optic,Yes,Mailed check,0,1
cust11696,34,80.84,2651.24,Two year,Fiber optic,Yes,Electronic check,3,0
cust11697,10,75.07,782.33,Month-to-month,Fiber optic,Yes,Mailed check,2,1
cust11698,26,68.73,1708.56,Month-to-month,Fiber optic,No,Electronic check,1,1
cust11699,70,68.32,4850.1,Two year,Fiber optic,No,Electronic check,0,1
cust11700,19,18.0,352.43,One year,No,Yes,Electronic check,2,0
cust11701,13,70.25,890.08,Month-to-month,Fiber optic,No,Mailed check,1,1
cust11702,49,63.2,3146.31,Month-to-month,DSL,No,Electronic check,1,1
cust11703,14,77.93,1108.69,Two year,Fiber optic,Yes,Electronic check,1,0
cust11704,67,61.5,4186.75,One year,DSL,No,Mailed check,1,0
cust11705,62,56.19,3487.8,Month-to-month,DSL,No,Mailed check,2,0
cust11706,71,42.65,3035.09,Two year,DSL,Yes,Electronic check,0,1
cust11707,66,55.21,3629.6,Month-to-month,Fiber optic,No,Electronic check,1,0
cust11708,17,38.88,674.11,Month-to-month,DSL,No,Electronic check,2,1
cust11709,15,41.95,714.15,One year,DSL,Yes,Mailed check,2,0
cust11710,25,66.02,1625.36,Two year,Fiber optic,Yes,Bank transfer,0,0
cust11711,34,61.77,2132.58,Month-to-month,DSL,No,Electronic check,1,1
cust11712,64,86.65,5501.58,Month-to-month,Fiber optic,Yes,Credit card,0,0
cust11713,53,51.54,2628.28,Month-to-month,No,No,Bank transfer,1,1
cust11714,47,65.84,3104.85,Two year,Fiber optic,No,Electronic check,1,0
cust11715,64,69.17,4445.4,Month-to-month,DSL,No,Electronic check,1,1
cust11716,47,69.1,3242.2,Month-to-month,DSL,No,Electronic check,1,1
cust11717,27,72.21,1874.87,Two year,Fiber optic,No,Electronic check,2,1
cust11718,30,80.68,2435.62,Month-to-month,Fiber optic,No,Mailed check,2,1
cust11719,37,64.89,2414.25,One year,DSL,No,Electronic check,1,0
cust11720,6,74.29,401.3,Month-to-month,Fiber optic,Yes,Credit card,3,1
cust11721,54,73.36,3893.77,Two year,Fiber optic,Yes,Mailed check,1,0
cust11722,47,42.47,1983.47,Month-to-month,DSL,No,Bank transfer,1,1
cust11723,53,46.68,2506.69,Month-to-month,Fiber optic,Yes,Bank transfer,0,0
cust11724,38,50.85,1953.13,Month-to-month,DSL,No,Mailed check,2,1
cust11725,57,41.48,2320.32,One year,DSL,Yes,Credit card,3,0
cust11726,69,18.0,1248.85,One year,No,Yes,Credit card,0,0
cust11727,41,55.07,2302.23,Month-to-month,DSL,Yes,Mailed check,0,0
cust11728,32,57.58,1783.93,Month-to-month,Fiber optic,No,Electronic check,1,0
cust11729,7,84.67,595.85,Two year,Fiber optic,No,Mailed check,3,0
cust11730,56,55.8,3191.78,Month-to-month,DSL,No,Electronic check,2,1
cust11731,65,20.2,1249.25,Month-to-month,No,No,Mailed check,0,0
cust11732,51,49.24,2569.02,One year,DSL,No,Mailed check,0,1
cust11733,63,35.72,2331.32,Month-to-month,DSL,No,Mailed check,2,1
cust11734,62,34.0,2096.89,Month-to-month,No,Yes,Bank transfer,0,1
cust11735,58,77.25,4463.35,Month-to-month,Fiber optic,No,Electronic check,1,0
cust11736,36,78.14,2864.69,Month-to-month,Fiber optic,Yes,Mailed check,0,1
cust11737,7,56.02,382.83,Month-to-month,DSL,No,Electronic check,0,1
cust11738,0,42.29,0.0,One year,DSL,No,Credit card,4,1
cust11739,14,56.77,789.84,One year,Fiber optic,Yes,Bank transfer,1,0
cust11740,31,61.49,1929.71,Month-to-month,DSL,No,Electronic check,1,1
cust11741,54,58.26,3183.04,Two year,DSL,Yes,Bank transfer,0,0
cust11742,33,68.58,2219.11,Month-to-month,Fiber optic,Yes,Electronic check,0,1
cust11743,1,54.91,41.42,One year,DSL,Yes,Bank transfer,0,1
cust11744,15,65.1,1025.35,Month-to-month,DSL,Yes,Bank transfer,0,1
cust11745,71,63.66,4516.86,One year,DSL,Yes,Mailed check,1,0
cust11746,72,68.23,4836.12,Month-to-month,Fiber optic,No,Bank transfer,2,0
cust11747,27,57.13,1604.39,Month-to-month,Fiber optic,No,Credit card,2,1
cust11748,58,18.0,1033.29,Month-to-month,No,No,Bank transfer,0,1
cust11749,52,46.26,2460.08,Month-to-month,DSL,No,Mailed check,1,1
cust11750,67,67.55,4456.08,Month-to-month,DSL,Yes,Bank transfer,1,1
cust11751,64,66.26,4234.59,One year,Fiber optic,Yes,Mailed check,3,0
cust11752,45,67.84,3078.29,Two year,Fiber optic,No,Credit card,0,0
cust11753,28,67.6,1888.44,Month-to-month,Fiber optic,No,Credit card,2,1
cust11754,45,18.62,778.75,Two year,No,No,Electronic check,0,0
cust11755,23,74.87,1602.67,One year,Fiber optic,Yes,Electronic check,2,0
cust11756,25,59.64,1567.16,Two year,Fiber optic,No,Electronic check,1,0
cust11757,44,38.01,1684.84,One year,No,No,Electronic check,0,0
cust11758,41,48.26,2037.0,One year,DSL,No,Mailed check,2,0
cust11759,42,54.75,2345.93,Month-to-month,No,Yes,Electronic check,1,0
cust11760,28,60.92,1735.6,One year,Fiber optic,Yes,Bank transfer,0,0
cust11761,29,94.08,2712.25,Two year,Fiber optic,No,Electronic check,1,0
cust11762,0,41.7,24.49,Month-to-month,No,No,Electronic check,0,1
cust11763,43,70.06,3084.21,Month-to-month,Fiber optic,No,Bank transfer,1,0
cust11764,42,70.26,2955.07,Month-to-month,Fiber optic,Yes,Mailed check,2,0
cust11765,68,38.94,2743.01,Two year,DSL,No,Mailed check,1,0
cust11766,36,64.08,2231.91,Month-to-month,Fiber optic,No,Credit card,0,0
cust11767,34,74.99,2469.31,One year,Fiber optic,No,Credit card,1,0
cust11768,4,50.25,250.4,Two year,DSL,No,Bank transfer,3,0
cust11769,14,55.77,739.84,Two year,Fiber optic,Yes,Electronic check,0,0
cust11770,24,102.52,2562.65,Month-to-month,Fiber optic,Yes,Electronic check,2,0
cust11771,27,71.89,2007.9,One year,Fiber optic,No,Credit card,1,1
cust11772,26,50.79,1399.92,Two year,DSL,No,Bank transfer,0,1
cust11773,28,67.49,1933.94,Month-to-month,Fiber optic,No,Bank transfer,2,1
cust11774,56,46.8,2574.72,One year,DSL,No,Bank transfer,2,1
cust11775,9,45.71,328.42,Month-to-month,DSL,Yes,Electronic check,0,0
cust11776,24,74.96,1873.8,One year,Fiber optic,Yes,Mailed check,3,0
cust11777,11,49.82,473.04,Month-to-month,DSL,No,Credit card,3,1
cust11778,22,59.66,1391.76,Month-to-month,DSL,Yes,Credit card,0,1
cust11779,49,77.73,3842.25,Month-to-month,Fiber optic,No,Electronic check,1,0
cust11780,3,58.45,171.54,Month-to-month,DSL,Yes,Bank transfer,0,1
cust11781,24,24.88,619.22,Month-to-month,No,Yes,Electronic check,1,0
cust11782,1,27.78,51.04,One year,No,No,Credit card,3,0
cust11783,69,72.1,4964.78,Month-to-month,Fiber optic,Yes,Electronic check,3,1
cust11784,53,37.04,2034.4,Month-to-month,No,No,Bank transfer,0,1
cust11785,17,28.87,560.36,One year,No,No,Electronic check,1,1
cust11786,14,48.1,681.18,One year,DSL,No,Bank transfer,1,0
cust11787,7,72.75,479.25,Month-to-month,Fiber optic,No,Bank transfer,0,0
cust11788,34,48.69,1720.76,Two year,DSL,No,Electronic check,2,0
cust11789,55,75.37,4044.22,Month-to-month,Fiber optic,No,Credit card,3,1
