transaction_id,amount_usd,hour_of_day,account_age_days,transactions_last_hour,distance_from_home_km,is_anomaly
tx102370,63.13,21,1068.0,2,20.09,0
tx102371,19.86,19,1521.0,1,4.98,0
tx102372,33.41,10,1153.0,1,1.74,0
tx102373,31.2,14,603.0,1,1.74,0
tx102374,57.44,23,803.0,0,0.3,0
tx102375,50.39,23,666.0,1,1.73,0
tx102376,53.57,0,498.0,2,0.01,0
tx102377,59.41,10,783.0,1,7.8,0
tx102378,19.96,12,1175.0,0,7.05,0
tx102379,18.37,3,768.0,0,10.99,0
tx102380,175.4,2,26.0,5,19.0,1
tx102381,21.07,14,235.0,2,1.8,0
tx102382,33.5,11,1332.0,1,5.01,0
tx102383,38.39,13,547.0,0,0.61,0
tx102384,68.49,16,721.0,1,5.35,0
tx102385,34.02,6,1382.0,2,4.28,0
tx102386,34.68,14,645.0,0,3.94,0
tx102387,14.37,13,387.0,1,0.35,0
tx102388,59.39,23,1756.0,0,2.89,0
tx102389,47.76,20,1247.0,0,5.05,0
tx102390,60.3,9,1419.0,1,1.48,0
tx102391,229.08,4,15.0,6,27.46,1
tx102392,28.74,19,922.0,0,5.06,0
tx102393,18.38,10,364.0,0,10.59,0
tx102394,26.94,19,1823.0,0,10.11,0
tx102395,11.15,10,982.0,0,4.27,0
tx102396,135.71,11,874.0,2,10.27,0
tx102397,43.74,12,254.0,1,3.14,0
tx102398,46.5,11,1724.0,0,4.91,0
tx102399,15.13,12,1606.0,1,1.42,0
tx102400,24.73,20,99.0,1,0.25,0
tx102401,21.15,9,519.0,2,2.92,0
tx102402,23.95,15,1051.0,1,1.21,0
tx102403,16.81,16,1201.0,1,2.04,0
tx102404,26.83,12,1921.0,1,9.01,0
tx102405,7.73,5,353.0,0,5.59,0
tx102406,20.79,9,478.0,0,7.71,0
tx102407,15.29,17,206.0,1,5.6,0
tx102408,24.44,9,1158.0,1,6.15,0
tx102409,21.44,18,1359.0,2,0.56,0
tx102410,20.63,13,373.0,1,0.55,0
tx102411,36.57,11,1980.0,0,0.34,0
tx102412,38.99,9,1127.0,1,2.42,0
tx102413,30.21,20,851.0,0,0.33,0
tx102414,114.16,8,1522.0,1,10.16,0
tx102415,54.15,20,1382.0,0,4.5,0
tx102416,19.18,13,1049.0,0,12.23,0
tx102417,13.37,1,1955.0,0,0.72,0
tx102418,57.95,12,164.0,1,1.32,0
tx102419,79.01,15,1492.0,2,3.73,0
tx102420,21.75,12,222.0,4,5.04,0
tx102421,37.94,14,429.0,0,8.33,0
tx102422,36.32,14,512.0,0,1.98,0
tx102423,26.58,10,552.0,2,9.33,0
tx102424,69.55,15,831.0,2,1.5,0
tx102425,8.46,12,117.0,1,17.93,0
tx102426,58.99,8,844.0,0,1.0,0
tx102427,58.48,11,470.0,1,12.24,0
tx102428,26.36,22,908.0,0,2.1,0
tx102429,57.36,1,490.0,0,1.14,0
tx102430,136.84,4,3.0,16,15.06,1
tx102431,22.88,11,1377.0,1,1.71,0
tx102432,37.71,10,449.0,1,17.24,0
tx102433,16.42,19,374.0,1,1.8,0
tx102434,27.14,21,1942.0,1,6.47,0
tx102435,22.35,8,632.0,1,1.96,0
tx102436,42.97,11,176.0,1,19.95,0
tx102437,46.92,16,1069.0,0,9.39,0
tx102438,129.94,19,1991.0,1,5.88,0
tx102439,62.4,11,1290.0,0,13.67,0
tx102440,53.45,18,242.0,1,14.38,0
tx102441,23.77,0,136.0,1,3.47,0
tx102442,69.83,20,1308.0,1,3.76,0
tx102443,30.71,18,722.0,0,0.08,0
tx102444,19.43,16,1107.0,0,2.55,0
tx102445,112.09,15,654.0,2,2.57,0
tx102446,40.85,17,835.0,0,1.6,0
tx102447,36.17,13,1693.0,0,3.68,0
tx102448,39.37,9,773.0,0,1.53,0
tx102449,30.19,15,658.0,0,4.4,0
tx102450,25.47,9,1568.0,0,7.12,0
tx102451,22.02,17,517.0,0,10.86,0
tx102452,52.27,19,1619.0,1,5.3,0
tx102453,11.55,13,1912.0,0,1.95,0
tx102454,30.52,17,248.0,1,11.95,0
tx102455,62.75,8,942.0,0,1.88,0
tx102456,63.27,17,727.0,0,9.03,0
tx102457,19.35,1,371.0,1,9.05,0
tx102458,53.55,13,1746.0,2,4.63,0
tx102459,48.79,9,65.0,1,4.92,0
tx102460,59.97,19,162.0,2,7.13,0
tx102461,16.09,9,341.0,3,2.1,0
tx102462,22.71,14,560.0,2,2.59,0
tx102463,35.38,14,1229.0,0,4.49,0
tx102464,17.44,4,1302.0,5,0.12,0
tx102465,1116.48,11,49.0,4,0.65,1
tx102466,37.26,13,1405.0,6,2.28,0
tx102467,50.46,20,1970.0,1,2.87,0
tx102468,14.76,12,487.0,3,2.42,0
tx102469,40.07,12,812.0,1,5.35,0
tx102470,12.6,22,340.0,0,0.43,0
tx102471,13.71,2,1470.0,1,0.83,0
tx102472,30.06,20,253.0,0,3.02,0
tx102473,37.66,18,481.0,1,11.23,0
tx102474,35.01,3,1182.0,1,5.38,0
tx102475,13.72,22,915.0,1,6.9,0
tx102476,19.29,17,1987.0,0,0.09,0
tx102477,22.48,21,1180.0,0,0.31,0
tx102478,14.69,10,964.0,1,4.82,0
tx102479,48.14,10,901.0,1,2.01,0
tx102480,13.91,19,62.0,0,3.34,0
tx102481,15.7,18,1718.0,0,5.35,0
tx102482,67.36,10,756.0,0,0.53,0
tx102483,20.39,21,1287.0,2,1.11,0
tx102484,38.79,9,1415.0,0,6.25,0
tx102485,27.53,12,633.0,1,0.18,0
tx102486,40.09,11,306.0,3,8.05,0
tx102487,22.33,7,1466.0,2,3.91,0
tx102488,38.54,10,1295.0,1,4.09,0
tx102489,88.11,18,1589.0,1,0.77,0
tx102490,17.59,9,66.0,0,2.74,0
tx102491,66.78,11,1906.0,3,0.42,0
tx102492,34.41,21,1898.0,1,1.62,0
tx102493,45.35,15,343.0,1,2.02,0
tx102494,20.36,21,1392.0,1,0.43,0
tx102495,38.96,21,709.0,3,1.31,0
tx102496,26.21,7,1043.0,2,3.29,0
tx102497,55.72,12,1364.0,1,1.44,0
tx102498,10.7,2,928.0,0,0.63,0
tx102499,44.95,12,585.0,3,0.3,0
tx102500,41.63,20,844.0,2,7.94,0
tx102501,22.78,12,1021.0,0,12.31,0
tx102502,26.99,16,1542.0,1,6.21,0
tx102503,890.29,0,11.0,11,52.13,1
tx102504,53.61,16,1030.0,1,2.55,0
tx102505,49.73,11,1899.0,1,4.24,0
tx102506,630.69,0,29.0,5,60.68,1
tx102507,78.34,10,1421.0,1,16.46,0
tx102508,11.43,21,44.0,1,2.38,0
tx102509,57.68,17,1272.0,0,9.77,0
tx102510,30.17,11,1078.0,0,0.07,0
tx102511,27.32,21,1941.0,1,5.22,0
tx102512,31.41,13,1044.0,2,1.84,0
tx102513,17.37,17,1663.0,1,1.36,0
tx102514,16.42,10,522.0,1,12.53,0
tx102515,20.89,21,1290.0,1,5.49,0
tx102516,108.43,8,363.0,0,5.29,0
tx102517,16.14,16,848.0,1,8.88,0
tx102518,22.4,8,231.0,0,10.5,0
tx102519,14.33,1,515.0,0,3.87,0
tx102520,67.63,15,1375.0,0,1.24,0
tx102521,32.7,17,1600.0,1,2.82,0
tx102522,33.87,12,771.0,1,1.3,0
tx102523,30.28,20,495.0,0,0.13,0
tx102524,32.53,10,401.0,1,10.22,0
tx102525,54.49,0,1246.0,0,11.68,0
tx102526,24.0,16,658.0,0,7.04,0
tx102527,34.92,20,874.0,1,13.44,0
tx102528,31.07,21,370.0,1,11.75,0
tx102529,41.86,3,454.0,1,1.72,0
tx102530,59.43,14,119.0,1,0.89,0
tx102531,68.08,20,1196.0,0,3.45,0
tx102532,36.46,17,1486.0,1,4.8,0
tx102533,17.86,23,820.0,0,0.18,0
tx102534,20.84,11,1780.0,2,2.96,0
tx102535,26.14,6,746.0,2,3.19,0
tx102536,72.88,17,1172.0,0,11.53,0
tx102537,125.91,11,1474.0,0,0.39,0
tx102538,21.02,8,1390.0,1,1.07,0
tx102539,36.8,18,1009.0,1,4.88,0
tx102540,27.37,20,909.0,2,10.13,0
tx102541,14.01,20,872.0,0,1.1,0
tx102542,49.29,9,155.0,1,1.0,0
tx102543,33.69,0,1707.0,0,3.57,0
tx102544,22.61,15,1582.0,2,4.77,0
tx102545,32.42,19,1258.0,0,2.05,0
tx102546,33.84,15,1225.0,1,3.26,0
tx102547,77.11,19,215.0,1,6.14,0
tx102548,30.51,13,1701.0,4,0.93,0
tx102549,31.17,19,1334.0,0,21.57,0
tx102550,15.9,4,1308.0,0,12.5,0
tx102551,26.9,19,961.0,1,1.81,0
tx102552,30.22,17,986.0,1,5.26,0
tx102553,43.61,22,1844.0,1,0.16,0
tx102554,19.17,10,200.0,2,2.82,0
tx102555,28.18,21,860.0,1,5.46,0
tx102556,26.06,20,1305.0,0,1.23,0
tx102557,71.72,20,78.0,2,1.56,0
tx102558,16.79,3,836.0,2,0.45,0
tx102559,9.11,14,318.0,0,1.87,0
tx102560,9.5,22,382.0,0,3.46,0
tx102561,39.39,6,1211.0,1,1.96,0
tx102562,30.28,8,1386.0,1,7.59,0
tx102563,92.41,19,304.0,0,1.71,0
tx102564,39.99,18,828.0,2,7.81,0
tx102565,17.59,12,1578.0,1,0.27,0
tx102566,22.58,20,1143.0,1,7.58,0
tx102567,24.71,13,104.0,2,8.51,0
tx102568,13.55,5,426.0,0,1.11,0
tx102569,17.11,9,1944.0,2,12.73,0
tx102570,43.0,8,1935.0,3,17.01,0
tx102571,46.89,21,427.0,1,3.39,0
tx102572,17.77,15,469.0,1,2.71,0
tx102573,37.13,12,211.0,4,9.2,0
tx102574,80.37,21,1454.0,2,15.45,0
tx102575,16.62,17,1881.0,0,1.0,0
tx102576,38.1,21,52.0,1,5.32,0
tx102577,42.42,20,53.0,1,3.21,0
tx102578,52.76,20,1040.0,2,0.92,0
tx102579,30.04,14,719.0,1,2.84,0
tx102580,29.41,22,1166.0,0,5.82,0
tx102581,61.77,15,635.0,0,3.24,0
tx102582,19.81,8,574.0,0,3.74,0
tx102583,41.97,22,1146.0,1,10.46,0
tx102584,29.82,21,485.0,3,6.92,0
tx102585,8.07,21,896.0,2,15.01,0
tx102586,13.95,15,963.0,1,11.83,0
tx102587,16.14,15,976.0,1,4.48,0
tx102588,16.73,15,428.0,0,12.28,0
tx102589,7.99,12,405.0,1,5.46,0
tx102590,9.99,8,1033.0,1,2.39,0
tx102591,15.33,6,395.0,1,3.37,0
tx102592,27.27,12,1777.0,1,1.23,0
tx102593,55.31,0,826.0,0,0.38,0
tx102594,22.81,21,306.0,1,1.44,0
tx102595,470.39,16,4.0,8,131.09,1
tx102596,36.97,16,1432.0,0,4.68,0
tx102597,39.97,14,1077.0,0,12.56,0
tx102598,36.54,16,1262.0,1,0.52,0
tx102599,78.92,19,1859.0,2,6.01,0
tx102600,7.2,9,1757.0,1,6.67,0
tx102601,51.77,9,1282.0,2,0.29,0
tx102602,37.86,10,580.0,0,0.75,0
tx102603,120.96,9,1377.0,1,0.17,0
tx102604,28.69,11,158.0,0,9.66,0
tx102605,61.11,22,1625.0,3,2.17,0
tx102606,23.2,15,1274.0,0,0.49,0
tx102607,41.46,14,302.0,2,0.1,0
tx102608,75.37,19,475.0,1,3.37,0
tx102609,23.63,12,1131.0,0,14.19,0
tx102610,19.54,11,1658.0,1,1.69,0
tx102611,39.61,1,794.0,3,0.41,0
tx102612,19.87,20,1295.0,1,0.73,0
tx102613,50.63,21,1181.0,1,2.25,0
tx102614,32.56,6,259.0,2,0.59,0
tx102615,37.99,21,366.0,0,0.87,0
tx102616,26.14,21,126.0,0,2.17,0
tx102617,31.64,16,72.0,1,3.17,0
tx102618,33.81,19,1184.0,0,3.77,0
tx102619,7.36,15,790.0,2,4.06,0
tx102620,13.1,21,1172.0,2,0.99,0
tx102621,21.46,21,304.0,2,11.67,0
tx102622,848.37,4,49.0,8,131.41,1
tx102623,20.01,11,1439.0,5,3.06,0
tx102624,18.13,22,494.0,1,0.04,0
tx102625,67.73,23,638.0,1,2.68,0
tx102626,41.26,15,1412.0,2,9.87,0
tx102627,18.36,15,916.0,2,1.82,0
tx102628,15.12,19,1405.0,1,19.73,0
tx102629,22.31,10,220.0,1,6.84,0
tx102630,24.77,13,381.0,1,1.58,0
tx102631,24.08,16,685.0,0,3.42,0
tx102632,14.05,2,1682.0,1,0.12,0
tx102633,30.11,0,40.0,2,1.02,0
tx102634,24.65,19,694.0,0,2.34,0
tx102635,7.28,9,1483.0,1,1.54,0
tx102636,19.63,8,1612.0,0,0.57,0
tx102637,49.2,5,378.0,0,1.57,0
tx102638,15.38,10,1349.0,0,6.55,0
tx102639,3339.77,1,23.0,5,37.49,1
tx102640,31.41,15,815.0,0,5.81,0
tx102641,13.8,7,1915.0,3,1.93,0
tx102642,18.19,9,1882.0,1,5.31,0
tx102643,54.43,16,705.0,1,8.25,0
tx102644,31.78,10,903.0,2,6.72,0
tx102645,34.39,3,151.0,1,0.44,0
tx102646,57.15,19,954.0,2,6.86,0
tx102647,19.3,16,1545.0,2,2.36,0
tx102648,70.89,13,349.0,1,0.04,0
tx102649,31.0,19,1028.0,1,0.51,0
tx102650,29.45,6,978.0,2,1.58,0
tx102651,23.22,12,1112.0,0,1.57,0
tx102652,89.41,14,198.0,0,10.03,0
tx102653,45.58,10,62.0,0,0.48,0
tx102654,11.07,19,1733.0,3,4.49,0
tx102655,20.24,11,476.0,1,11.9,0
tx102656,27.11,13,944.0,0,9.21,0
tx102657,34.73,14,1453.0,2,3.44,0
tx102658,41.09,9,946.0,1,7.26,0
tx102659,25.84,17,900.0,2,22.89,0
tx102660,16.55,8,594.0,2,4.63,0
tx102661,25.71,15,1957.0,0,3.2,0
tx102662,8.98,11,871.0,2,0.75,0
tx102663,12.84,16,48.0,0,5.1,0
tx102664,57.65,0,753.0,2,1.33,0
tx102665,13.72,22,151.0,1,8.23,0
tx102666,15.04,21,682.0,2,5.79,0
tx102667,37.31,10,611.0,1,1.65,0
tx102668,34.76,11,1369.0,2,7.26,0
tx102669,28.24,10,1784.0,1,1.05,0
tx102670,19.38,9,427.0,0,4.33,0
tx102671,40.17,15,1535.0,0,1.66,0
tx102672,23.28,9,895.0,2,17.09,0
tx102673,31.4,18,1032.0,2,5.15,0
tx102674,55.3,5,1947.0,1,1.79,0
tx102675,21.65,14,1752.0,2,0.53,0
tx102676,54.22,1,1976.0,0,3.74,0
tx102677,16.89,21,1947.0,1,2.89,0
tx102678,33.07,17,1074.0,3,2.17,0
tx102679,59.68,18,1021.0,1,7.59,0
tx102680,24.95,15,1349.0,0,3.12,0
tx102681,27.18,4,1480.0,0,10.86,0
tx102682,20.21,8,589.0,4,12.42,0
tx102683,31.62,15,656.0,2,11.38,0
tx102684,68.65,13,1848.0,0,1.53,0
tx102685,9.46,12,442.0,0,2.58,0
tx102686,21.64,12,525.0,0,25.47,0
tx102687,18.3,20,1227.0,1,24.31,0
tx102688,25.3,19,1563.0,1,1.47,0
tx102689,41.72,15,447.0,0,9.2,0
tx102690,10.42,9,1826.0,0,9.09,0
tx102691,46.19,11,1251.0,0,0.51,0
tx102692,23.31,21,1786.0,2,5.9,0
tx102693,27.03,12,1151.0,0,0.6,0
tx102694,72.84,12,929.0,1,21.75,0
tx102695,9.17,16,480.0,0,2.83,0
tx102696,30.91,21,1312.0,1,9.35,0
tx102697,31.08,11,737.0,2,2.72,0
tx102698,44.38,19,1072.0,2,1.29,0
tx102699,22.69,19,1663.0,1,19.29,0
tx102700,20.05,18,503.0,0,1.99,0
tx102701,17.42,18,1173.0,0,0.59,0
tx102702,37.68,9,385.0,2,15.6,0
tx102703,26.0,8,673.0,2,11.53,0
tx102704,11.89,14,1047.0,0,3.74,0
tx102705,28.13,18,431.0,0,7.82,0
tx102706,11.12,21,640.0,2,2.61,0
tx102707,41.51,9,148.0,0,1.07,0
tx102708,28.72,19,1240.0,0,0.26,0
tx102709,23.9,21,799.0,3,9.08,0
tx102710,40.09,4,35.0,0,0.2,0
tx102711,12.43,12,1157.0,0,0.15,0
tx102712,26.36,8,401.0,2,3.18,0
tx102713,73.9,10,1827.0,0,2.68,0
tx102714,19.42,9,1523.0,3,0.38,0
tx102715,29.08,6,1234.0,1,1.77,0
tx102716,13.01,21,595.0,0,7.37,0
tx102717,25.54,12,291.0,0,8.14,0
tx102718,21.65,12,679.0,2,9.8,0
tx102719,50.59,11,564.0,0,0.72,0
tx102720,31.77,11,1191.0,1,2.29,0
tx102721,46.52,10,598.0,1,7.82,0
tx102722,19.07,17,558.0,0,5.7,0
tx102723,26.43,16,559.0,0,1.99,0
tx102724,27.85,8,1080.0,1,3.2,0
tx102725,14.03,21,445.0,1,0.56,0
tx102726,7.58,10,1135.0,1,1.7,0
tx102727,34.23,21,607.0,0,3.6,0
tx102728,59.12,16,1313.0,1,0.41,0
tx102729,38.13,19,346.0,2,14.53,0
tx102730,27.87,18,1227.0,1,28.82,0
tx102731,34.26,15,1159.0,4,1.65,0
tx102732,27.95,10,297.0,2,1.15,0
tx102733,10.35,19,568.0,0,0.23,0
tx102734,33.32,14,77.0,0,0.82,0
tx102735,22.58,12,751.0,0,0.17,0
tx102736,40.09,17,1372.0,1,1.74,0
tx102737,35.52,12,1415.0,2,6.67,0
tx102738,14.44,15,458.0,0,11.88,0
tx102739,51.01,17,869.0,0,15.29,0
tx102740,18.24,18,1479.0,0,0.62,0
tx102741,21.71,9,1552.0,1,3.39,0
tx102742,19.31,16,43.0,1,3.47,0
tx102743,74.09,22,763.0,1,1.79,0
tx102744,48.39,9,962.0,2,1.49,0
tx102745,31.43,11,1664.0,3,2.13,0
tx102746,71.49,2,1366.0,2,11.22,0
tx102747,10.64,15,1587.0,3,4.81,0
tx102748,57.48,1,1731.0,1,0.19,0
tx102749,89.63,8,1870.0,0,2.7,0
tx102750,22.9,18,824.0,0,1.87,0
tx102751,42.71,12,1789.0,1,1.27,0
tx102752,69.68,8,218.0,2,1.38,0
tx102753,49.78,14,1240.0,0,2.77,0
tx102754,66.48,3,666.0,0,0.6,0
tx102755,49.85,8,33.0,1,12.58,0
tx102756,69.46,15,1649.0,1,0.8,0
tx102757,17.79,18,885.0,2,1.65,0
tx102758,19.53,14,1510.0,1,1.86,0
tx102759,23.5,21,419.0,2,1.04,0
tx102760,28.32,14,1041.0,1,3.34,0
tx102761,18.97,21,1359.0,2,0.33,0
tx102762,32.18,14,385.0,0,1.08,0
tx102763,28.0,10,1620.0,1,2.19,0
tx102764,23.16,16,322.0,3,4.14,0
tx102765,45.71,21,1138.0,1,5.43,0
tx102766,66.49,12,1681.0,1,11.49,0
tx102767,37.98,18,1101.0,1,3.18,0
tx102768,41.76,19,846.0,2,4.17,0
tx102769,30.7,14,1924.0,1,2.73,0
tx102770,16.49,9,557.0,2,17.92,0
tx102771,21.81,18,591.0,2,12.32,0
tx102772,47.54,17,828.0,2,5.25,0
tx102773,24.24,20,468.0,1,3.65,0
tx102774,53.95,14,1428.0,0,3.21,0
tx102775,14.72,9,855.0,1,2.62,0
tx102776,19.69,20,196.0,0,1.68,0
tx102777,42.05,11,1029.0,1,23.68,0
tx102778,38.96,15,1483.0,2,2.63,0
tx102779,21.39,4,1228.0,1,4.05,0
tx102780,50.39,20,1431.0,2,4.73,0
tx102781,73.48,15,375.0,1,5.41,0
tx102782,24.26,8,1042.0,1,4.7,0
tx102783,27.71,13,1403.0,0,2.35,0
tx102784,182.06,3,33.0,12,44.48,1
tx102785,51.87,8,432.0,3,3.72,0
tx102786,26.89,9,1831.0,0,8.21,0
tx102787,10.78,8,1874.0,0,11.18,0
tx102788,30.63,16,2000.0,0,1.82,0
tx102789,59.15,21,782.0,1,1.63,0
tx102790,12.5,13,1617.0,1,5.9,0
tx102791,19.4,17,1153.0,0,1.63,0
tx102792,36.92,10,924.0,0,7.94,0
tx102793,41.89,18,246.0,2,3.96,0
tx102794,69.76,11,506.0,1,2.06,0
tx102795,33.39,11,1865.0,0,6.23,0
tx102796,38.17,11,1303.0,0,1.43,0
tx102797,41.83,17,374.0,0,0.25,0
tx102798,1686.08,22,28.0,5,14.47,1
tx102799,17.26,12,1798.0,2,2.44,0
tx102800,9.46,9,602.0,0,11.63,0
tx102801,30.68,15,1611.0,1,5.39,0
tx102802,15.94,22,1945.0,1,10.09,0
tx102803,9.82,6,1269.0,0,2.07,0
tx102804,16.97,5,1591.0,0,0.2,0
tx102805,36.75,18,1390.0,1,0.62,0
tx102806,29.61,12,454.0,3,2.36,0
tx102807,75.12,15,1710.0,2,1.39,0
tx102808,11.72,17,189.0,2,0.56,0
tx102809,69.88,4,982.0,0,2.49,0
tx102810,25.48,4,1923.0,3,8.7,0
tx102811,16.43,12,484.0,1,0.57,0
tx102812,15.88,17,276.0,1,9.85,0
tx102813,55.16,14,1583.0,0,0.12,0
tx102814,31.14,10,698.0,0,3.52,0
tx102815,32.41,19,729.0,2,4.89,0
tx102816,29.55,7,1787.0,1,3.04,0
tx102817,12.29,18,122.0,1,5.98,0
tx102818,55.55,17,323.0,0,0.48,0
tx102819,10.64,2,674.0,0,0.94,0
tx102820,50.22,9,719.0,1,7.18,0
tx102821,22.27,21,157.0,1,4.2,0
tx102822,93.99,15,12.0,6,145.6,1
tx102823,52.59,9,197.0,1,1.23,0
tx102824,26.75,18,1934.0,1,1.54,0
tx102825,919.66,14,7.0,5,12.13,1
tx102826,59.03,3,1316.0,0,12.94,0
tx102827,37.22,15,114.0,1,3.52,0
tx102828,20.02,15,648.0,1,7.42,0
tx102829,23.71,13,495.0,2,3.38,0
tx102830,10.29,16,1607.0,3,8.36,0
tx102831,33.15,10,177.0,0,0.91,0
tx102832,46.09,2,918.0,0,14.55,0
tx102833,16.63,21,945.0,0,6.75,0
tx102834,19.02,18,1594.0,2,2.89,0
tx102835,78.77,4,1794.0,1,14.22,0
tx102836,19.52,12,894.0,2,5.97,0
tx102837,11.76,13,1929.0,0,9.42,0
tx102838,31.66,8,1112.0,0,9.5,0
tx102839,27.89,12,850.0,0,15.52,0
tx102840,64.11,9,1193.0,2,5.04,0
tx102841,48.05,17,1255.0,0,10.3,0
tx102842,18.16,15,1148.0,1,1.21,0
tx102843,17.95,21,182.0,1,0.3,0
tx102844,19.04,9,1253.0,0,1.77,0
tx102845,20.56,20,815.0,1,2.7,0
tx102846,64.06,0,1196.0,2,6.31,0
tx102847,19.12,17,1578.0,0,1.56,0
tx102848,31.2,21,117.0,1,0.81,0
tx102849,38.41,22,1939.0,0,3.36,0
tx102850,12.42,15,1269.0,2,5.62,0
tx102851,9.37,19,874.0,1,1.73,0
tx102852,26.11,23,944.0,1,2.21,0
tx102853,16.23,15,1853.0,0,7.31,0
tx102854,39.13,2,548.0,0,2.33,0
tx102855,16.58,14,1391.0,1,6.0,0
tx102856,574.21,21,52.0,10,31.56,1
tx102857,125.48,3,1259.0,2,3.39,0
tx102858,37.83,15,1719.0,0,2.57,0
tx102859,59.16,12,1060.0,1,18.98,0
tx102860,17.25,14,1700.0,2,3.29,0
tx102861,51.57,8,628.0,2,0.26,0
tx102862,198.25,3,42.0,8,59.83,1
tx102863,22.96,13,1318.0,0,12.58,0
tx102864,34.97,14,749.0,1,9.52,0
tx102865,40.84,12,1252.0,2,14.53,0
tx102866,34.82,13,505.0,2,3.35,0
tx102867,54.93,12,75.0,0,3.88,0
tx102868,16.52,1,1782.0,2,3.76,0
tx102869,31.71,11,1032.0,2,13.94,0
tx102870,35.48,1,1909.0,2,14.63,0
tx102871,12.86,20,762.0,1,0.88,0
tx102872,97.15,15,1048.0,1,2.11,0
tx102873,29.81,13,1502.0,0,16.23,0
tx102874,24.6,15,1595.0,0,13.44,0
tx102875,21.37,12,501.0,1,1.26,0
tx102876,27.18,17,1467.0,0,0.52,0
tx102877,1317.51,3,2.0,6,3.85,1
tx102878,58.99,18,1328.0,0,0.65,0
tx102879,37.01,14,621.0,1,2.29,0
tx102880,16.75,20,949.0,0,2.44,0
tx102881,17.05,13,1823.0,0,1.95,0
tx102882,76.92,9,629.0,0,6.62,0
tx102883,22.79,22,969.0,3,0.07,0
tx102884,39.16,18,1326.0,0,8.78,0
tx102885,13.52,7,917.0,1,1.47,0
tx102886,72.64,5,1022.0,0,3.84,0
tx102887,49.79,11,1539.0,1,6.86,0
tx102888,16.13,16,538.0,0,2.58,0
tx102889,44.1,16,864.0,2,2.26,0
tx102890,16.01,13,324.0,0,0.57,0
tx102891,16.2,17,956.0,0,6.44,0
tx102892,11.37,20,250.0,2,0.79,0
tx102893,71.04,14,152.0,0,0.51,0
tx102894,34.99,9,720.0,2,5.81,0
tx102895,11.49,9,86.0,1,1.03,0
tx102896,42.39,19,982.0,1,2.32,0
tx102897,38.49,19,1612.0,0,1.6,0
tx102898,42.27,17,1968.0,0,6.71,0
tx102899,13.08,20,272.0,0,6.7,0
tx102900,18.99,21,1690.0,0,3.44,0
tx102901,50.1,15,959.0,1,5.92,0
tx102902,44.13,11,888.0,1,3.3,0
tx102903,20.7,10,1623.0,2,1.43,0
tx102904,22.1,12,1844.0,0,7.82,0
tx102905,44.89,18,1178.0,0,5.72,0
tx102906,30.77,14,1870.0,0,0.84,0
tx102907,16.82,8,631.0,0,0.13,0
tx102908,38.42,16,917.0,0,0.93,0
tx102909,15.65,3,1543.0,2,5.11,0
tx102910,47.02,18,1052.0,1,3.67,0
tx102911,35.64,19,1647.0,1,2.6,0
tx102912,26.41,1,716.0,0,13.0,0
tx102913,1079.57,0,31.0,4,284.57,1
tx102914,27.09,15,671.0,2,6.66,0
tx102915,23.91,20,365.0,0,6.65,0
tx102916,29.26,14,350.0,1,0.54,0
tx102917,67.69,16,142.0,2,9.46,0
tx102918,24.15,19,1490.0,1,19.91,0
tx102919,21.33,21,1870.0,0,16.58,0
tx102920,23.58,21,892.0,2,2.25,0
tx102921,27.92,17,176.0,1,0.03,0
tx102922,28.21,14,1613.0,1,6.41,0
tx102923,30.02,9,1309.0,1,7.55,0
tx102924,30.74,12,809.0,0,9.65,0
tx102925,18.18,2,887.0,1,5.89,0
tx102926,77.12,21,369.0,2,1.99,0
tx102927,22.37,20,1852.0,2,2.2,0
tx102928,18.41,9,191.0,1,1.08,0
tx102929,9.24,18,139.0,0,2.17,0
tx102930,32.11,14,1054.0,1,10.28,0
tx102931,20.1,17,1854.0,0,11.7,0
tx102932,17.3,19,1529.0,1,0.97,0
tx102933,18.5,9,1135.0,0,1.63,0
tx102934,24.6,12,352.0,1,2.76,0
tx102935,19.12,18,156.0,2,2.47,0
tx102936,51.42,14,792.0,1,6.09,0
tx102937,28.53,17,1281.0,2,4.17,0
tx102938,32.76,21,1100.0,0,8.3,0
tx102939,76.67,12,800.0,0,3.38,0
tx102940,17.37,10,53.0,0,3.83,0
tx102941,34.79,11,234.0,0,4.42,0
tx102942,7.72,9,994.0,1,0.01,0
tx102943,65.76,9,1252.0,0,2.92,0
tx102944,19.37,21,220.0,0,4.43,0
tx102945,23.88,4,1985.0,3,3.71,0
tx102946,8.1,19,138.0,0,4.04,0
tx102947,32.41,11,541.0,1,2.34,0
tx102948,24.55,16,1336.0,2,8.36,0
tx102949,21.85,1,622.0,2,3.07,0
tx102950,43.62,21,280.0,0,5.95,0
tx102951,32.34,12,1556.0,2,9.38,0
tx102952,47.81,17,826.0,1,3.64,0
tx102953,56.24,12,1962.0,0,1.86,0
tx102954,25.6,9,343.0,0,16.45,0
tx102955,28.88,18,625.0,1,3.6,0
tx102956,20.11,18,1760.0,1,0.92,0
tx102957,36.37,18,58.0,2,0.39,0
tx102958,64.84,8,94.0,1,1.77,0
tx102959,7.8,14,1393.0,0,5.13,0
tx102960,70.94,8,799.0,2,2.51,0
tx102961,12.8,22,507.0,1,3.2,0
tx102962,45.51,0,355.0,1,7.6,0
tx102963,25.88,21,751.0,0,5.02,0
